"Updates","params_6","params_10","params_3","params_9","params_7","params_1","params_4","params_8","params_2","params_5"
"330.0","0.0","0.0","0.0","0.4000000000000001","0.0","0.4000000000000001","0.0","0.0","0.4","0.0"
"340.0","0.4000000000000001","0.0","0.0","0.4000000000000001","0.4","0.8000000000000002","0.0","0.0","0.48989794855663565","0.0"
"350.0","0.0","0.0","0.0","0.0","0.0","0.48989794855663565","0.0","0.0","0.4","0.0"
"360.0","0.0","0.0","0.0","0.0","0.0","0.48989794855663565","0.0","0.4000000000000001","0.4000000000000001","0.0"
"370.0","0.4000000000000001","0.0","0.0","0.0","0.4","0.8","0.0","0.4000000000000001","0.8","0.4"
"380.0","1.2","0.0","0.0","0.0","0.4","0.8","0.4000000000000001","0.0","0.4000000000000001","0.0"
"390.0","0.8","0.0","0.0","0.0","0.48989794855663565","0.0","0.0","0.0","0.4000000000000001","0.4000000000000001"
"400.0","4.0","0.48989794855663565","0.0","0.0","1.2","0.0","0.0","0.0","0.4000000000000001","0.0"
"410.0","1.9390719429665315","0.0","0.0","0.0","0.48989794855663565","0.0","0.8","0.0","0.48989794855663565","0.0"
"420.0","3.2","0.0","0.0","0.0","0.7999999999999999","0.0","0.0","0.0","0.7483314773547883","0.0"
"430.0","3.919183588453085","0.0","0.0","0.0","0.8","0.8000000000000002","0.0","0.0","0.4","0.8"
"440.0","3.919183588453085","0.0","0.0","0.0","0.48989794855663565","1.2000000000000002","0.48989794855663565","0.0","1.2000000000000002","0.4"
"450.0","4.8","0.0","0.0","0.0","0.4","0.8000000000000002","0.0","0.0","0.0","0.4"
"460.0","4.0","0.0","0.0","0.0","0.0","0.8000000000000002","0.0","0.0","0.4000000000000001","0.4000000000000001"
"470.0","2.3323807579381204","0.0","0.0","0.0","0.0","3.2000000000000006","0.0","0.0","0.4000000000000001","0.8"
"480.0","6.8","0.0","0.0","0.0","0.4","3.521363372331802","0.48989794855663565","0.0","0.0","0.4"
"490.0","3.6","0.0","0.0","0.0","0.4","2.33238075793812","0.4","0.0","0.4000000000000001","0.48989794855663565"
"500.0","5.6","0.4","0.0","0.0","0.4","4.4","0.0","0.0","0.0","0.8"
"510.0","4.715930449020639","0.0","0.0","0.0","0.0","2.280350850198276","0.0","0.0","0.4000000000000001","0.4"
"520.0","6.603029607687671","0.0","0.0","0.0","0.0","1.7435595774162693","0.0","0.0","0.0","0.48989794855663565"
"530.0","4.317406628984581","0.0","0.0","0.0","0.0","1.1661903789690602","0.4000000000000001","0.0","0.4000000000000001","0.0"
"540.0","7.2","0.0","0.0","0.0","0.0","0.4000000000000001","0.7999999999999999","0.0","0.0","0.48989794855663565"
"550.0","3.2","0.0","0.0","0.0","0.0","0.9797958971132713","0.0","0.0","0.0","0.4"
"560.0","4.4","0.0","0.0","0.4000000000000001","0.0","2.85657137141714","0.48989794855663565","0.0","0.4","0.4"
"570.0","5.6","0.0","0.0","0.0","0.0","3.059411708155671","0.0","0.0","0.8000000000000002","0.0"
"580.0","6.0","0.4000000000000001","0.0","0.0","0.0","1.4142135623730951","0.0","0.0","0.0","0.0"
"590.0","6.4","0.0","0.0","0.0","0.0","4.223742416388576","0.0","0.0","0.0","0.0"
"600.0","4.8","0.0","0.0","0.0","0.0","4.445222154178574","0.4000000000000001","0.0","0.0","0.0"
"610.0","5.6","0.0","0.0","0.0","0.0","6.216108107168021","0.0","0.0","0.4000000000000001","0.0"
"620.0","3.2","0.0","0.0","0.0","0.0","6.400000000000001","0.0","0.0","0.0","0.0"
"630.0","4.8","0.0","0.0","0.0","0.0","6.462197768561405","0.0","0.0","0.4","0.0"
"640.0","6.4","0.0","0.0","0.4000000000000001","0.0","7.138627319029899","0.0","0.0","0.0","0.4000000000000001"
"650.0","6.8","0.0","0.0","0.0","0.4","9.21737489744233","0.4000000000000001","0.0","0.4000000000000001","0.0"
"660.0","6.615134163416491","0.0","0.0","0.0","0.4","11.805083650698965","0.0","0.0","0.0","0.4000000000000001"
"670.0","7.5099933422074345","0.0","0.0","0.0","0.0","7.19444229944198","1.2000000000000002","0.0","0.0","0.4000000000000001"
"680.0","6.4","0.0","0.0","0.0","0.4","10.225458424931373","0.0","0.0","0.4000000000000001","0.0"
"690.0","9.2","0.0","0.0","0.0","0.48989794855663565","11.124747188138706","0.4000000000000001","0.0","0.4000000000000001","0.0"
"700.0","6.7111846942250075","0.48989794855663565","0.0","0.0","0.4","3.655133376499413","0.4000000000000001","0.0","0.4000000000000001","0.0"
"710.0","5.2","0.0","0.0","0.4000000000000001","0.0","9.372299611087985","0.8000000000000002","0.0","0.0","0.0"
"720.0","8.309031231136396","0.48989794855663565","0.0","0.0","0.0","9.32952303175248","0.4000000000000001","0.0","0.48989794855663565","0.8000000000000002"
"730.0","10.0","0.0","0.0","0.0","0.0","8.97552226892675","1.6000000000000003","0.0","0.8000000000000002","0.0"
"740.0","9.2","0.4000000000000001","0.0","0.0","0.4","11.267652816802618","0.48989794855663565","0.0","0.4000000000000001","0.48989794855663565"
"750.0","8.8","0.0","0.0","0.0","0.4","10.961751684835779","0.0","0.0","0.0","0.0"
"760.0","6.8","0.0","0.0","0.0","0.0","15.497096502248413","0.4000000000000001","0.0","0.0","0.48989794855663565"
"770.0","6.8","0.0","0.0","0.0","0.0","15.932357013323546","0.0","0.0","0.4000000000000001","0.0"
"780.0","6.0","0.0","0.0","0.0","0.0","18.536450577173614","0.8000000000000002","0.0","0.0","0.0"
"790.0","7.6000000000000005","0.0","0.0","0.0","0.0","13.905394636614957","0.4000000000000001","0.0","0.4000000000000001","0.0"
"800.0","7.2","0.0","0.0","0.0","0.0","22.703303724348135","0.4000000000000001","0.8000000000000002","0.0","0.0"
"810.0","5.912698199637793","0.0","0.0","0.0","0.0","13.6","0.0","0.8000000000000002","0.0","0.0"
"820.0","7.2","0.0","0.0","0.0","0.0","20.53290042833696","0.0","0.0","0.4000000000000001","0.0"
"830.0","7.11055553385247","0.0","0.0","0.0","0.0","20.113676938839404","0.4000000000000001","0.4000000000000001","0.0","0.0"
"840.0","9.830564581955606","0.0","0.0","0.0","0.0","23.50319127267614","0.0","0.0","0.0","0.0"
"850.0","8.0","0.0","0.0","0.0","0.0","17.504285189632853","0.0","0.4000000000000001","0.0","0.0"
"860.0","8.309031231136396","0.0","0.0","0.0","0.0","15.74293492332354","0.0","0.4000000000000001","0.8","0.4"
"870.0","9.830564581955606","0.0","0.0","0.0","0.4000000000000001","20.214846029589243","0.0","0.0","0.0","0.0"
"880.0","7.83836717690617","1.1661903789690602","0.0","0.0","0.0","21.256528408938276","0.0","0.0","0.0","0.0"
"890.0","8.0","0.4000000000000001","0.0","0.0","0.0","19.262398604535207","0.4000000000000001","0.0","0.8000000000000002","0.0"
"900.0","9.907572861200668","0.4000000000000001","0.0","0.0","0.0","25.941472587345533","0.8000000000000002","0.0","1.5491933384829668","0.0"
"910.0","7.2","0.0","0.0","0.0","0.0","21.90342438980718","0.0","0.0","0.48989794855663565","0.0"
"920.0","6.8","0.0","0.0","0.0","0.4000000000000001","20.614557962760205","0.8000000000000002","0.0","0.4000000000000001","0.0"
"930.0","6.8","0.4","0.0","0.0","0.0","21.2","0.4000000000000001","0.0","0.7999999999999999","0.0"
"940.0","6.4","0.8","0.0","0.0","0.4","20.0","0.4000000000000001","0.0","1.5491933384829668","0.0"
"950.0","5.513619500836088","0.4","0.0","0.0","0.0","19.903768487399564","0.4000000000000001","0.0","0.7999999999999999","0.0"
"960.0","6.0","0.0","0.0","0.0","0.0","17.2","0.0","0.4000000000000001","1.1661903789690602","0.0"
"970.0","7.2","0.0","0.0","0.0","0.0","20.30369424513677","0.4000000000000001","0.0","0.7999999999999999","0.4000000000000001"
"980.0","7.2","0.0","0.0","0.0","0.7999999999999999","19.200000000000003","0.4000000000000001","0.0","0.0","0.0"
"990.0","6.0","0.4","0.0","0.0","0.8","18.800000000000004","0.0","0.4000000000000001","0.7999999999999999","0.0"
"1000.0","6.8","0.0","0.0","0.0","0.0","21.2","0.4000000000000001","0.0","0.48989794855663565","0.0"
"1010.0","4.0","0.0","0.0","0.0","0.0","18.800000000000004","0.4000000000000001","0.0","0.0","0.0"
"1020.0","7.2","0.4","0.0","0.0","0.4","18.0","0.4000000000000001","0.4000000000000001","0.4000000000000001","0.0"
"1030.0","4.4","0.4","0.0","0.0","0.0","14.8","0.0","0.0","0.48989794855663565","0.0"
"1040.0","6.0","0.0","0.0","0.0","0.4","17.2","0.0","0.4000000000000001","0.4000000000000001","0.4000000000000001"
"1050.0","6.0","0.0","0.0","0.4000000000000001","0.0","22.61327044016411","0.0","0.0","0.8000000000000002","0.0"
"1060.0","5.2","0.0","0.0","0.0","0.0","24.800000000000004","0.0","0.4000000000000001","0.7483314773547883","0.0"
"1070.0","4.4","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.7999999999999999","0.4000000000000001"
"1080.0","5.830951894845301","0.0","0.0","0.0","0.0","26.0","0.4000000000000001","0.0","1.1661903789690604","0.0"
"1090.0","7.909487973314076","0.8","0.0","0.0","0.0","22.0","1.2000000000000002","0.0","0.8944271909999159","0.0"
"1100.0","5.1146847410177685","0.0","0.0","0.0","0.0","21.2","0.4000000000000001","0.4000000000000001","0.8000000000000002","0.0"
"1110.0","9.2","0.0","0.0","0.0","0.0","17.6","0.4000000000000001","0.0","1.1661903789690602","0.0"
"1120.0","4.0","0.0","0.0","0.0","0.0","20.8","0.48989794855663565","0.0","1.1661903789690602","0.0"
"1130.0","6.0","0.0","0.0","0.0","0.0","24.0","0.4000000000000001","0.4000000000000001","0.0","0.0"
"1140.0","7.909487973314076","0.0","0.0","0.0","0.0","20.4","0.0","0.0","1.1661903789690602","0.0"
"1150.0","7.6000000000000005","0.0","0.0","0.4000000000000001","0.0","21.2","0.0","0.0","0.4000000000000001","0.0"
"1160.0","10.4","0.4000000000000001","0.0","0.0","0.0","22.0","0.0","0.0","0.7999999999999999","0.0"
"1170.0","6.8","0.4000000000000001","0.0","0.0","0.0","23.599999999999994","1.2000000000000002","0.0","0.48989794855663565","0.0"
"1180.0","6.4","0.0","0.0","0.0","0.0","21.6","0.4000000000000001","0.0","0.48989794855663565","0.0"
"1190.0","7.6000000000000005","0.0","0.0","0.0","0.0","24.4","0.0","0.0","0.4000000000000001","0.0"
"1200.0","6.0","0.0","0.0","0.4000000000000001","0.0","20.8","0.0","0.0","0.4","0.0"
"1210.0","3.2","0.0","0.0","0.0","0.0","26.8","0.4000000000000001","0.8000000000000002","0.7999999999999999","0.0"
"1220.0","6.3118935352238","0.0","0.0","0.0","0.0","20.8","0.0","0.0","0.6324555320336759","0.0"
"1230.0","4.0","0.4","0.0","0.0","0.0","21.2","0.8000000000000002","0.0","0.48989794855663565","0.0"
"1240.0","2.0","0.0","0.0","0.0","0.0","21.2","0.0","0.0","0.4","0.0"
"1250.0","7.2","0.0","0.0","0.0","0.0","19.200000000000003","0.48989794855663565","0.0","0.48989794855663565","0.0"
"1260.0","8.4","0.4","0.0","0.4","0.0","23.2","0.0","0.0","0.4","0.0"
"1270.0","4.31740662898458","0.0","0.0","0.0","0.4","21.103554203024665","0.0","0.0","0.48989794855663565","0.0"
"1280.0","5.6","0.0","0.0","0.0","0.0","21.6","0.0","0.4000000000000001","0.8944271909999159","0.7999999999999999"
"1290.0","4.8","0.8","0.0","0.48989794855663565","0.0","16.799999999999997","0.0","0.0","0.0","0.4000000000000001"
"1300.0","6.4","0.8","0.0","0.4","0.0","17.6","0.4000000000000001","0.0","0.8000000000000002","0.0"
"1310.0","7.11055553385247","0.0","0.0","0.0","0.0","21.6","0.0","0.0","0.48989794855663565","0.0"
"1320.0","5.513619500836088","0.0","0.0","0.4000000000000001","0.0","21.50348808914498","0.0","0.0","2.0","0.0"
"1330.0","7.6000000000000005","0.0","0.0","0.0","0.4","17.2","0.0","0.0","0.4000000000000001","0.0"
"1340.0","6.4","0.4","0.4","0.4000000000000001","0.0","16.4","0.4000000000000001","0.0","0.8000000000000002","0.0"
"1350.0","2.8","0.0","0.0","0.4000000000000001","0.8","22.0","0.0","0.0","0.8000000000000002","0.0"
"1360.0","4.0","0.0","0.0","0.0","0.4","14.8","0.4000000000000001","0.0","0.8000000000000002","0.0"
"1370.0","4.715930449020639","0.4","0.0","0.4000000000000001","0.0","20.703622871372055","0.0","0.0","0.8000000000000002","0.0"
"1380.0","5.2","0.0","0.0","0.0","0.0","14.8","1.2000000000000002","0.0","0.8000000000000002","0.0"
"1390.0","4.0","0.0","0.0","0.4000000000000001","0.0","16.4","0.4000000000000001","0.0","0.0","0.4"
"1400.0","6.3118935352238","0.0","0.0","0.0","0.7999999999999999","18.800000000000004","1.5491933384829668","0.0","0.0","0.0"
"1410.0","7.4404300950953095","0.0","0.0","0.0","0.0","21.2","0.0","0.4000000000000001","0.0","0.4"
"1420.0","4.0","0.0","0.0","0.48989794855663565","0.0","22.4","0.48989794855663565","0.0","0.4","2.8"
"1430.0","3.521363372331802","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.48989794855663565","1.6"
"1440.0","5.6","0.0","0.0","0.0","0.0","22.4","0.0","0.4000000000000001","0.0","3.6000000000000005"
"1450.0","7.11055553385247","0.4000000000000001","0.0","0.4000000000000001","0.4","24.0","0.0","0.0","0.4","1.1661903789690602"
"1460.0","5.6","0.4000000000000001","0.0","0.0","0.0","25.200000000000003","0.8000000000000002","0.0","0.0","3.6000000000000005"
"1470.0","9.10823802938856","0.0","0.0","0.0","0.8","22.0","0.4000000000000001","0.0","0.48989794855663565","4.0"
"1480.0","6.248199740725324","0.0","0.0","0.0","0.0","25.200000000000003","0.0","0.0","0.4000000000000001","2.0"
"1490.0","6.939740629158989","0.0","0.0","0.0","0.48989794855663565","21.2","0.4000000000000001","0.0","0.4000000000000001","5.6"
"1500.0","9.6","0.0","0.0","0.0","0.0","28.0","0.0","0.0","0.4","6.4"
"1510.0","10.0","0.0","0.0","0.0","0.7483314773547883","22.8","1.2000000000000002","0.0","0.7999999999999999","7.6000000000000005"
"1520.0","7.2","0.0","0.0","0.4000000000000001","0.0","22.4","0.4000000000000001","0.4000000000000001","0.4","8.4"
"1530.0","10.0","0.0","0.0","0.4","0.0","17.6","0.0","0.0","0.4000000000000001","6.8"
"1540.0","8.4","0.0","0.0","0.0","0.0","26.399999999999995","0.0","0.0","0.7999999999999999","3.521363372331802"
"1550.0","8.0","0.4","0.0","0.4000000000000001","0.0","16.4","0.4000000000000001","0.0","0.7999999999999999","4.0"
"1560.0","6.8","0.0","0.0","0.0","0.0","23.599999999999994","0.0","0.0","0.0","5.6"
"1570.0","10.0","0.0","0.0","0.4000000000000001","0.0","17.2","0.4000000000000001","0.0","0.4000000000000001","9.6"
"1580.0","9.2","0.0","0.0","0.0","0.4","16.304600577751053","0.4000000000000001","0.0","0.48989794855663565","7.11055553385247"
"1590.0","12.0","0.0","0.0","0.0","0.0","18.800000000000004","0.48989794855663565","0.0","0.0","7.5099933422074345"
"1600.0","8.4","0.0","0.0","0.0","0.4000000000000001","12.0","0.4000000000000001","0.0","0.8000000000000002","11.2"
"1610.0","5.513619500836088","0.0","0.0","0.4","0.8000000000000002","16.0","0.0","0.0","0.4","7.6000000000000005"
"1620.0","4.6475800154489","0.4000000000000001","0.0","0.0","0.0","18.800000000000004","0.8000000000000002","0.0","0.9797958971132713","6.7111846942250075"
"1630.0","6.8","0.0","0.0","0.0","0.4","16.618062462272793","0.4000000000000001","0.0","0.8","7.200000000000001"
"1640.0","9.10823802938856","0.0","0.0","0.0","0.0","19.200000000000003","0.0","0.0","0.4","11.702991070662234"
"1650.0","7.909487973314076","0.0","0.0","0.0","0.0","14.22111106770494","0.0","0.0","0.4","7.812809993849844"
"1660.0","10.4","0.0","0.0","0.0","0.0","19.103926298015285","0.0","0.0","0.7999999999999999","11.267652816802618"
"1670.0","8.8","0.0","0.0","0.0","0.0","18.399999999999995","1.6000000000000003","0.0","0.8","10.480458005259122"
"1680.0","5.6","0.0","0.0","0.0","0.0","16.4","1.6000000000000003","0.0","0.8000000000000002","8.541662601625049"
"1690.0","11.2","0.4000000000000001","0.0","0.0","0.0","21.6","1.2000000000000002","0.0","1.1661903789690602","12.84678948220138"
"1700.0","9.2","0.4000000000000001","0.0","0.0","0.0","20.0","0.4000000000000001","0.0","0.7483314773547883","12.89340916902896"
"1710.0","14.0","0.0","0.0","0.4000000000000001","0.4","19.103926298015285","0.8000000000000002","0.0","0.0","8.681013765684282"
"1720.0","10.0","0.0","0.0","0.4000000000000001","0.0","15.104966070799364","1.2000000000000002","0.0","0.4","6.49307323229917"
"1730.0","11.2","0.0","0.8","0.4","0.0","13.6","0.0","0.0","0.8","9.97196068985433"
"1740.0","6.8","0.0","0.0","0.0","0.0","19.6","0.4000000000000001","0.0","0.48989794855663565","10.059821071967434"
"1750.0","10.8","0.0","0.0","0.0","0.0","14.305243793798134","0.0","0.0","0.9797958971132713","8.28009661779378"
"1760.0","13.6","0.0","0.0","0.0","0.4","12.400000000000002","0.0","0.0","0.0","11.2"
"1770.0","9.6","0.0","0.0","0.0","0.4","15.200000000000001","0.4000000000000001","0.0","0.8","12.799999999999999"
"1780.0","11.6","0.0","0.0","0.0","0.0","12.800000000000002","0.0","0.0","0.4","13.484806264830059"
"1790.0","10.4","0.0","0.0","0.0","0.0","17.10438540258024","0.0","0.0","0.0","15.962455951387932"
"1800.0","7.2","0.0","0.0","0.0","0.4","20.4","0.0","0.0","0.8","15.512575543732252"
"1810.0","12.400000000000002","0.8000000000000002","0.0","0.0","0.4000000000000001","17.6","0.0","0.0","0.7999999999999999","13.475904422338413"
"1820.0","14.4","2.0","0.0","0.0","0.4000000000000001","19.200000000000003","0.0","0.0","0.9797958971132713","16.745148551147583"
"1830.0","12.400000000000002","2.0","0.0","0.0","0.0","22.8","0.0","0.0","0.4000000000000001","14.786480311419618"
"1840.0","10.0","4.4","0.0","0.0","0.0","18.800000000000004","0.0","0.0","1.2","18.40652058374966"
"1850.0","10.4","3.6000000000000005","0.0","0.0","0.0","19.200000000000003","0.4000000000000001","0.0","0.4","17.19767426136453"
"1860.0","8.4","4.800000000000001","0.0","0.0","0.4000000000000001","20.4","0.8000000000000002","0.0","0.48989794855663565","15.68948692596415"
"1870.0","11.6","6.400000000000001","0.0","0.0","0.4","19.200000000000003","0.0","0.0","0.0","16.946976131451887"
"1880.0","11.6","2.4000000000000004","0.4","0.0","0.0","18.800000000000004","0.4000000000000001","0.0","0.0","17.948816116947658"
"1890.0","11.2","5.6","0.0","0.0","0.0","16.0","0.0","0.0","0.9797958971132713","20.894018282752604"
"1900.0","7.2","4.800000000000001","0.0","0.0","0.4","16.799999999999997","0.0","0.0","0.48989794855663565","20.730653631759903"
"1910.0","13.6","6.0","0.0","0.0","0.4000000000000001","22.0","0.4000000000000001","0.0","0.7999999999999999","20.333224043422135"
"1920.0","14.4","6.0","0.0","0.4","0.0","15.200000000000001","0.0","0.0","0.0","24.041630560342615"
"1930.0","12.8","8.0","0.0","0.4000000000000001","0.0","19.6","0.0","0.0","0.0","16.977632343763368"
"1940.0","9.907572861200668","5.6","0.0","0.4","0.48989794855663565","22.8","0.0","0.0","0.7999999999999999","18.400000000000002"
"1950.0","7.6000000000000005","4.0","0.0","0.0","0.4","19.6","0.0","0.0","0.48989794855663565","19.421637418096342"
"1960.0","6.0","3.6000000000000005","0.0","0.0","1.1661903789690602","20.0","0.0","0.0","0.0","19.83935482821959"
"1970.0","9.2","5.2","0.4","0.0","0.4","25.200000000000003","0.0","0.0","0.4000000000000001","20.095770699328753"
"1980.0","10.0","7.6000000000000005","0.0","0.4000000000000001","0.0","20.4","0.0","0.0","0.4000000000000001","22.878811157925142"
"1990.0","6.4","5.6","0.8","0.0","0.4","21.2","0.0","0.0","0.0","22.69273011340857"
"2000.0","9.2","5.114684741017769","0.0","0.0","0.4","26.399999999999995","0.0","0.0","0.9797958971132713","30.59803915286076"
"2010.0","11.106754701531855","6.8","0.0","0.0","0.0","24.0","0.0","0.0","0.7999999999999999","26.24042682579687"
"2020.0","10.4","8.8","0.0","0.0","0.0","27.2","0.8000000000000002","0.0","0.4000000000000001","21.40467238712146"
"2030.0","13.105723940324701","6.248199740725324","0.0","0.0","0.7999999999999999","19.200000000000003","0.4000000000000001","0.0","0.8","22.843817544359784"
"2040.0","12.30609605033213","6.8","0.0","0.0","0.8944271909999159","24.4","0.4000000000000001","0.0","0.4000000000000001","27.014070407844873"
"2050.0","13.6","7.200000000000001","0.0","0.4000000000000001","0.8","21.2","0.0","0.0","0.0","24.67063031217484"
"2060.0","12.155657119218196","10.0","0.0","0.0","0.0","21.2","0.0","0.0","0.0","25.97691282658507"
"2070.0","11.359577456930342","7.6000000000000005","0.4","0.0","0.4000000000000001","23.2","0.0","0.0","0.48989794855663565","26.881964213948354"
"2080.0","9.372299611087985","7.909487973314076","0.0","0.0","0.4000000000000001","23.2","0.48989794855663565","0.0","0.48989794855663565","27.76616646208115"
"2090.0","11.50651989091402","6.400000000000001","0.0","0.0","0.48989794855663565","23.2","0.4000000000000001","0.0","0.8000000000000002","26.87452325158532"
"2100.0","11.50651989091402","9.50789145920377","0.0","0.0","0.0","21.2","0.4000000000000001","0.0","1.6000000000000003","26.656331330473815"
"2110.0","11.50651989091402","7.200000000000001","0.0","0.4000000000000001","0.0","27.6","0.0","0.0","1.2000000000000002","23.85791273351464"
"2120.0","10.910545357588687","7.200000000000001","0.0","0.0","0.0","21.2","0.0","0.0","1.2000000000000002","23.47253714450144"
"2130.0","13.242356285797479","9.199999999999998","0.8","0.4000000000000001","0.0","21.6","1.2000000000000002","0.0","1.2000000000000002","23.58474082961269"
"2140.0","8.912911982062877","8.708616422830895","0.4","0.0","0.0","21.6","0.0","0.0","0.0","27.118997031601296"
"2150.0","8.148619514985345","6.400000000000001","0.0","0.4","0.0","24.604064704840948","0.8000000000000002","0.0","0.4000000000000001","25.701361831622854"
"2160.0","11.242775458044157","6.400000000000001","0.0","0.4000000000000001","0.0","21.6","0.0","0.0","0.48989794855663565","24.709512338368803"
"2170.0","13.422369388450015","6.8","0.0","0.0","0.0","23.2","0.0","0.0","0.0","25.584370228715812"
"2180.0","13.555810562264433","6.7111846942250075","0.0","0.0","0.0","19.200000000000003","0.4000000000000001","0.0","0.0","28.359125515431536"
"2190.0","8.522910301065007","10.8","0.0","0.0","0.0","23.599999999999994","0.4000000000000001","0.0","2.0","23.928226010300055"
"2200.0","9.724196624914574","10.8","0.0","0.0","0.0","24.0","0.0","0.0","0.4000000000000001","25.279240494919936"
"2210.0","11.62067123706716","8.399999999999999","0.0","0.0","0.0","26.0","0.0","0.0","0.0","24.90301186603741"
"2220.0","12.89340916902896","8.8","0.0","0.0","0.0","22.4","0.0","0.0","1.4696938456699067","25.51078203426935"
"2230.0","13.942740046346701","8.0","0.0","0.0","0.0","23.2","0.7999999999999999","0.0","0.0","26.93993318477238"
"2240.0","10.961751684835777","9.50789145920377","0.0","0.48989794855663565","0.4","20.703622871372055","0.4000000000000001","0.0","0.4000000000000001","24.66900889780536"
"2250.0","13.948476619330155","6.0","0.0","0.4","0.0","20.0","0.0","0.0","0.48989794855663565","25.2"
"2260.0","13.585286158193357","10.307278981380103","0.0","0.0","0.0","24.4","0.4000000000000001","0.0","0.4000000000000001","24.066574330386118"
"2270.0","12.705904139414873","8.611620056644394","0.0","0.0","0.0","19.103926298015285","0.0","0.0","0.0","24.298148077579903"
"2280.0","10.594338110519221","8.8","0.4","0.0","0.0","19.503845774615836","0.0","0.0","0.0","27.28076245268816"
