"Updates","params_6","params_10","params_3","params_9","params_7","params_1","params_4","params_8","params_2","params_5"
"2990.0","21.2","6.6","0.0","0.0","0.2","10.2","0.0","0.0","0.0","34.4"
"3000.0","17.2","6.6","0.0","0.2","0.0","12.6","0.2","0.0","0.0","38.2"
"3010.0","17.4","3.2","0.0","0.0","0.0","10.6","0.0","0.0","0.2","41.0"
"3020.0","21.2","3.6","0.2","0.0","0.0","12.0","0.0","0.0","0.0","40.2"
"3030.0","20.0","4.6","0.2","0.0","0.0","12.8","0.0","0.0","0.0","39.6"
"3040.0","20.2","4.4","0.2","0.0","0.0","13.6","0.2","0.0","0.4","38.2"
"3050.0","20.0","5.0","0.0","0.0","0.2","13.8","0.4","0.0","0.0","37.0"
"3060.0","17.8","4.0","0.0","0.0","0.0","13.2","0.2","0.0","0.0","39.8"
"3070.0","17.6","4.0","0.0","0.0","0.0","8.4","0.2","0.0","0.4","38.0"
"3080.0","19.2","4.8","0.0","0.0","0.0","13.2","0.0","0.0","0.4","38.2"
"3090.0","20.0","6.6","0.0","0.0","0.0","12.4","0.0","0.0","0.0","39.4"
"3100.0","20.6","6.2","0.2","0.0","0.0","12.2","0.2","0.0","0.0","40.0"
"3110.0","17.0","6.8","0.0","0.0","0.0","14.4","0.0","0.0","0.2","37.2"
"3120.0","19.0","7.0","0.0","0.0","0.0","10.6","0.0","0.0","0.4","43.4"
"3130.0","17.8","4.6","0.0","0.2","0.0","12.2","0.2","0.0","0.2","40.8"
"3140.0","21.0","5.6","0.2","0.0","0.0","14.6","0.0","0.0","0.0","39.6"
"3150.0","15.6","7.4","0.0","0.0","0.6","13.6","0.0","0.0","0.0","35.6"
"3160.0","20.2","5.6","0.2","0.0","0.0","12.8","0.2","0.0","0.0","38.6"
"3170.0","22.2","6.8","0.0","0.0","0.0","13.8","0.0","0.0","0.0","36.6"
"3180.0","18.4","3.8","0.0","0.0","0.0","12.4","0.2","0.0","0.0","41.0"
"3190.0","19.6","4.2","0.0","0.0","0.0","11.4","0.0","0.0","0.0","39.8"
"3200.0","21.6","5.2","0.0","0.0","0.0","10.8","0.0","0.0","0.0","40.6"
"3210.0","20.2","6.6","0.0","0.0","0.4","13.6","0.0","0.0","0.2","34.4"
"3220.0","18.2","5.0","0.2","0.0","0.2","14.0","0.0","0.0","0.0","39.4"
"3230.0","24.4","4.0","0.0","0.0","0.0","13.6","0.0","0.0","0.2","37.0"
"3240.0","21.8","5.2","0.0","0.0","0.4","13.8","0.2","0.0","0.0","38.0"
"3250.0","24.8","3.8","0.0","0.0","0.0","13.0","0.0","0.0","0.6","41.2"
"3260.0","25.0","4.8","0.0","0.0","0.0","14.4","0.2","0.0","0.0","36.4"
"3270.0","24.2","5.6","0.2","0.0","0.0","11.8","0.2","0.0","0.2","34.2"
"3280.0","24.0","5.6","0.0","0.2","0.2","15.4","0.0","0.0","0.2","38.8"
"3290.0","22.8","4.0","0.0","0.4","0.0","13.6","0.0","0.0","0.4","35.0"
"3300.0","24.6","4.8","0.0","0.0","0.0","14.0","0.0","0.0","0.4","39.8"
"3310.0","24.6","4.6","0.0","0.0","0.0","15.4","0.0","0.0","0.0","38.8"
"3320.0","25.0","3.6","0.0","0.0","0.4","17.4","0.0","0.0","1.0","38.0"
"3330.0","25.0","4.8","0.0","0.0","0.2","14.0","0.2","0.0","0.0","39.8"
"3340.0","25.0","3.8","0.0","0.2","0.2","15.8","0.0","0.0","0.0","39.2"
"3350.0","22.4","4.0","0.0","0.0","0.2","15.8","0.0","0.0","0.0","37.2"
"3360.0","22.0","5.2","0.0","0.0","0.0","16.2","0.0","0.0","0.0","40.8"
"3370.0","17.2","4.4","0.0","0.2","0.0","16.0","0.4","0.0","0.0","36.2"
"3380.0","17.6","5.8","0.0","0.0","0.4","16.0","0.2","0.0","0.0","39.0"
"3390.0","18.8","5.6","0.0","0.0","0.0","16.0","0.0","0.0","0.0","38.8"
"3400.0","20.2","7.0","0.2","0.0","0.0","16.0","0.0","0.0","0.0","39.6"
"3410.0","19.4","3.6","0.0","0.0","0.0","18.8","0.2","0.0","0.0","42.2"
"3420.0","20.8","3.6","0.2","0.0","0.0","17.8","0.0","0.0","0.0","39.0"
"3430.0","24.2","6.6","0.0","0.0","0.0","19.0","0.2","0.0","0.0","40.2"
"3440.0","23.4","7.0","0.0","0.0","0.0","18.8","0.0","0.0","0.0","38.4"
"3450.0","24.2","2.8","0.0","0.0","0.0","23.2","0.2","0.0","0.2","36.2"
"3460.0","26.2","4.8","0.2","0.0","0.0","20.8","0.0","0.0","0.0","38.4"
"3470.0","22.0","7.0","0.0","0.0","0.0","20.6","0.0","0.0","0.2","37.6"
"3480.0","25.6","5.6","0.0","0.0","0.2","21.0","0.0","0.0","0.2","36.4"
"3490.0","25.4","4.2","0.0","0.0","0.0","20.0","0.2","0.0","0.0","40.4"
"3500.0","20.8","4.6","0.0","0.0","0.0","23.2","0.0","0.0","0.0","36.8"
"3510.0","26.0","4.8","0.0","0.0","0.0","20.6","0.0","0.0","0.0","38.2"
"3520.0","22.4","5.8","0.0","0.0","0.2","21.8","0.4","0.0","0.6","38.2"
"3530.0","21.6","5.6","0.0","0.0","0.0","21.4","0.0","0.0","0.0","38.0"
"3540.0","24.8","4.6","0.0","0.0","0.2","22.6","0.0","0.0","0.4","35.0"
"3550.0","21.8","5.2","0.2","0.0","0.2","19.4","0.0","0.0","0.0","36.8"
"3560.0","21.8","6.4","0.0","0.0","0.0","24.0","0.0","0.0","0.2","39.2"
"3570.0","22.4","6.8","0.0","0.0","0.0","22.2","0.0","0.0","0.2","37.0"
"3580.0","18.2","2.2","0.0","0.0","0.2","23.2","0.0","0.0","0.0","37.2"
"3590.0","20.8","5.8","0.2","0.2","0.2","24.0","0.2","0.0","0.2","40.2"
"3600.0","24.0","3.8","0.0","0.0","0.2","26.2","0.0","0.0","0.0","40.4"
"3610.0","22.0","4.8","0.0","0.0","0.0","22.4","0.0","0.0","0.4","38.2"
"3620.0","24.6","6.8","0.4","0.0","0.2","23.0","0.0","0.0","0.0","40.4"
"3630.0","23.6","4.6","0.0","0.0","0.0","19.6","0.2","0.0","0.4","36.4"
"3640.0","23.4","5.0","0.0","0.0","0.0","19.6","0.0","0.0","0.4","35.2"
"3650.0","23.2","6.6","0.0","0.0","0.0","24.2","0.0","0.0","0.4","36.6"
"3660.0","20.8","6.2","0.0","0.0","0.0","24.6","0.0","0.0","0.2","39.2"
"3670.0","25.4","7.2","0.0","0.0","0.0","24.6","0.0","0.0","0.2","38.6"
"3680.0","22.0","7.0","0.0","0.0","0.0","23.4","0.6","0.0","0.2","39.6"
"3690.0","23.0","4.8","0.0","0.0","0.2","25.8","0.0","0.0","0.0","40.4"
"3700.0","25.8","6.8","0.4","0.0","0.2","26.6","0.4","0.0","0.6","37.8"
"3710.0","22.2","7.6","0.0","0.0","0.2","26.4","0.0","0.0","0.6","38.8"
"3720.0","21.4","7.0","0.0","0.0","0.0","26.2","0.0","0.0","0.6","34.4"
"3730.0","23.6","5.6","0.0","0.0","0.0","24.6","0.0","0.0","0.2","34.2"
"3740.0","19.2","7.2","0.0","0.0","0.2","25.4","0.0","0.0","0.4","38.6"
"3750.0","19.8","6.0","0.0","0.0","0.0","25.0","0.0","0.0","0.4","40.4"
"3760.0","20.4","5.0","0.0","0.2","0.0","29.6","0.2","0.0","0.0","39.8"
"3770.0","14.4","6.4","0.0","0.0","0.0","27.6","0.0","0.0","0.0","42.6"
"3780.0","23.4","7.4","0.0","0.0","0.0","30.2","0.0","0.0","0.0","42.0"
"3790.0","23.2","5.8","0.0","0.0","0.0","30.2","0.0","0.0","0.0","43.4"
"3800.0","22.6","6.6","0.2","0.0","0.0","30.6","0.0","0.0","0.2","38.8"
"3810.0","23.2","6.6","0.0","0.0","0.0","28.0","0.0","0.0","0.0","38.6"
"3820.0","24.4","6.2","0.0","0.0","0.2","29.6","0.2","0.0","0.2","41.0"
"3830.0","21.6","5.6","0.0","0.0","0.0","29.0","0.2","0.0","0.0","35.6"
"3840.0","24.8","8.4","0.0","0.2","0.0","31.6","0.0","0.0","0.2","34.8"
"3850.0","24.2","7.6","0.2","0.0","0.0","28.8","0.6","0.0","0.0","36.0"
"3860.0","22.4","6.2","0.0","0.0","0.0","28.8","0.0","0.0","0.0","34.4"
"3870.0","25.0","6.2","0.0","0.0","0.2","26.8","0.0","0.0","0.0","34.0"
"3880.0","24.4","6.8","0.2","0.0","0.2","26.2","0.0","0.0","0.0","37.6"
"3890.0","23.8","7.6","0.0","0.0","0.2","33.0","0.0","0.0","0.0","38.4"
"3900.0","28.4","8.0","0.2","0.0","0.2","29.8","0.4","0.0","0.2","39.8"
"3910.0","26.2","8.8","0.0","0.0","0.0","30.2","0.2","0.0","0.2","37.2"
"3920.0","26.4","8.4","0.0","0.0","0.0","31.0","0.0","0.0","0.0","39.4"
"3930.0","23.0","6.6","0.0","0.0","0.4","32.0","0.0","0.0","0.0","42.2"
"3940.0","24.8","8.6","0.0","0.0","0.4","24.4","0.0","0.0","0.0","37.2"
"3950.0","26.6","11.0","0.0","0.0","0.2","33.2","0.0","0.0","0.2","38.0"
"3960.0","24.0","7.4","0.0","0.0","0.2","30.2","0.0","0.0","0.4","38.0"
"3970.0","25.2","9.6","0.0","0.0","0.0","34.2","0.2","0.0","0.0","44.4"
"3980.0","24.6","10.4","0.0","0.0","0.4","29.0","0.4","0.0","0.2","42.0"
"3990.0","23.6","9.6","0.0","0.0","0.0","32.2","0.0","0.0","0.0","40.6"
"4000.0","22.4","8.2","0.0","0.0","0.0","32.6","0.2","0.0","0.0","41.0"
"4010.0","24.0","10.4","0.2","0.0","0.0","34.6","0.2","0.0","0.0","39.4"
"4020.0","28.8","9.4","0.0","0.0","0.0","32.2","0.2","0.0","0.2","41.8"
"4030.0","24.6","9.8","0.0","0.0","0.4","32.0","0.0","0.0","0.2","43.8"
"4040.0","27.0","8.4","0.0","0.0","0.0","32.6","0.0","0.0","0.4","44.0"
"4050.0","24.4","11.4","0.0","0.0","0.0","31.4","0.0","0.0","0.0","42.4"
"4060.0","21.8","9.2","0.0","0.0","0.0","31.4","0.2","0.0","0.0","41.8"
"4070.0","23.0","9.2","0.0","0.0","0.0","35.2","0.2","0.0","0.2","41.4"
"4080.0","22.8","7.2","0.0","0.0","0.0","31.0","0.0","0.0","0.2","38.6"
"4090.0","23.6","9.0","0.2","0.0","0.0","32.8","0.2","0.0","0.0","40.8"
"4100.0","23.0","10.0","0.0","0.0","0.0","32.8","0.0","0.0","0.2","43.8"
"4110.0","23.4","7.6","0.0","0.0","0.2","32.8","0.2","0.0","0.0","42.2"
"4120.0","23.8","8.4","0.0","0.0","0.0","30.8","0.2","0.0","0.0","44.2"
"4130.0","21.2","10.0","0.0","0.0","0.0","31.6","0.0","0.0","0.0","47.6"
"4140.0","24.4","10.8","0.0","0.0","0.0","37.6","0.2","0.0","0.0","44.4"
"4150.0","20.8","9.0","0.0","0.0","0.0","34.8","0.2","0.0","0.0","43.2"
"4160.0","20.6","8.2","0.0","0.0","0.2","35.0","0.2","0.0","0.0","42.2"
"4170.0","25.0","10.8","0.0","0.0","0.0","35.2","0.0","0.0","0.2","45.0"
"4180.0","21.8","9.2","0.0","0.0","0.0","33.8","0.0","0.0","1.2","44.2"
"4190.0","21.4","9.8","0.0","0.0","0.0","39.0","0.4","0.0","0.2","45.2"
"4200.0","22.6","8.8","0.0","0.0","0.0","30.8","0.0","0.0","0.0","45.8"
"4210.0","20.8","9.2","0.0","0.0","0.0","30.6","0.0","0.0","0.6","43.0"
"4220.0","24.2","8.8","0.0","0.2","0.0","35.0","0.2","0.0","0.0","41.8"
"4230.0","22.2","7.8","0.0","0.0","0.0","34.4","0.2","0.0","0.0","44.0"
"4240.0","23.8","6.4","0.0","0.2","0.0","31.2","0.2","0.0","0.0","45.4"
"4250.0","23.0","8.6","0.0","0.0","0.2","36.6","0.0","0.0","0.0","44.8"
"4260.0","21.6","8.6","0.0","0.0","0.0","32.2","0.0","0.0","0.0","43.0"
"4270.0","27.2","8.6","0.0","0.0","0.0","33.4","0.2","0.0","0.0","45.2"
"4280.0","23.2","8.0","0.0","0.0","0.2","32.0","0.2","0.0","0.0","43.8"
"4290.0","21.0","11.6","0.0","0.0","0.0","33.2","0.2","0.0","0.0","43.8"
"4300.0","22.4","10.4","0.0","0.0","0.2","36.2","0.2","0.0","0.0","49.0"
"4310.0","25.2","10.2","0.0","0.0","0.4","38.8","0.0","0.0","0.0","44.6"
"4320.0","25.2","10.6","0.0","0.0","0.0","38.6","0.0","0.0","0.2","47.4"
"4330.0","23.6","10.6","0.0","0.0","0.0","37.2","0.0","0.0","0.2","42.4"
"4340.0","26.0","8.8","0.0","0.0","0.2","35.8","0.0","0.0","0.2","42.0"
"4350.0","26.0","10.6","0.0","0.0","0.0","38.6","0.0","0.0","0.0","42.2"
"4360.0","22.6","8.0","0.0","0.0","0.0","36.2","0.0","0.0","0.2","43.4"
"4370.0","22.4","12.2","0.0","0.0","0.0","37.4","0.4","0.0","0.0","45.0"
"4380.0","19.2","9.8","0.0","0.0","0.0","34.6","0.2","0.0","0.6","42.0"
"4390.0","24.4","9.8","0.0","0.2","0.0","39.2","0.0","0.0","0.0","43.2"
"4400.0","23.8","10.6","0.0","0.0","0.0","33.6","0.0","0.0","0.2","45.6"
"4410.0","23.2","9.4","0.0","0.0","0.2","37.0","0.0","0.0","0.0","44.8"
"4420.0","24.0","7.0","0.0","0.0","0.0","34.0","0.0","0.0","0.0","51.0"
"4430.0","24.2","8.8","0.2","0.0","0.2","37.0","0.2","0.0","0.0","49.8"
"4440.0","24.0","11.6","0.0","0.0","0.2","33.8","0.0","0.0","0.0","45.6"
"4450.0","24.2","8.6","0.0","0.0","0.2","36.8","0.6","0.0","0.0","46.6"
"4460.0","24.0","9.4","0.0","0.0","0.0","34.8","0.0","0.0","0.0","47.8"
"4470.0","24.8","8.0","0.0","0.0","0.0","33.8","0.0","0.0","0.2","46.0"
"4480.0","26.0","8.2","0.2","0.0","0.2","35.2","0.0","0.0","0.0","48.6"
"4490.0","22.4","6.8","0.0","0.2","0.0","32.8","0.2","0.0","0.0","45.4"
"4500.0","25.0","7.6","0.0","0.2","0.0","37.2","0.0","0.0","0.0","47.2"
"4510.0","24.6","7.2","0.0","0.0","0.0","34.0","0.0","0.0","0.2","50.6"
"4520.0","23.4","9.2","0.0","0.0","0.2","38.2","0.2","0.0","0.0","46.4"
"4530.0","23.8","7.4","0.0","0.0","0.2","39.2","0.2","0.0","0.0","47.6"
"4540.0","26.2","7.8","0.0","0.0","0.0","38.6","0.0","0.0","0.2","49.6"
"4550.0","26.6","8.4","0.0","0.0","0.0","33.4","0.0","0.0","0.2","48.0"
"4560.0","27.0","8.8","0.0","0.0","0.0","39.2","0.0","0.0","0.0","48.0"
"4570.0","27.4","7.2","0.0","0.0","0.0","35.4","0.0","0.0","0.0","46.6"
"4580.0","24.2","7.6","0.2","0.0","0.0","38.0","0.0","0.0","0.0","49.0"
"4590.0","24.6","8.8","0.0","0.0","0.2","35.8","0.0","0.0","0.0","47.8"
"4600.0","27.6","7.2","0.0","0.0","0.2","32.8","0.0","0.0","0.0","49.6"
"4610.0","24.6","8.6","0.0","0.0","0.0","36.4","0.0","0.0","0.2","49.8"
"4620.0","26.2","9.8","0.0","0.0","0.0","36.8","0.4","0.0","0.2","49.8"
"4630.0","27.2","8.4","0.0","0.0","0.0","36.8","0.0","0.0","0.0","47.4"
"4640.0","26.0","10.8","0.0","0.0","0.0","38.6","0.2","0.0","0.0","52.0"
"4650.0","23.0","9.6","0.2","0.0","0.0","34.0","0.2","0.0","0.2","47.4"
"4660.0","28.4","11.2","0.0","0.0","0.2","35.6","0.0","0.0","0.2","50.8"
"4670.0","26.0","10.2","0.2","0.0","0.2","37.2","0.2","0.0","0.0","49.4"
"4680.0","19.6","10.6","0.0","0.0","0.0","36.2","0.2","0.0","0.2","48.2"
"4690.0","27.0","10.6","0.0","0.0","0.0","34.6","0.6","0.0","0.0","50.2"
"4700.0","21.4","9.6","0.0","0.0","0.0","36.8","0.0","0.0","0.0","50.0"
"4710.0","23.6","9.8","0.0","0.0","0.0","35.2","0.0","0.0","0.0","46.8"
"4720.0","22.8","10.6","0.2","0.0","0.0","34.8","0.0","0.0","0.0","50.6"
"4730.0","26.2","8.6","0.0","0.0","0.0","34.8","0.2","0.0","0.2","47.8"
"4740.0","21.8","8.4","0.0","0.0","0.0","40.0","0.0","0.0","0.2","47.2"
"4750.0","19.2","12.8","0.0","0.0","0.0","37.4","0.0","0.0","0.0","50.8"
"4760.0","21.2","11.4","0.0","0.0","0.0","41.8","0.0","0.0","0.0","49.6"
"4770.0","26.2","8.4","0.0","0.0","0.0","39.2","0.4","0.0","0.0","52.0"
"4780.0","25.4","8.6","0.0","0.0","0.0","37.2","0.0","0.0","0.4","49.4"
"4790.0","28.4","10.4","0.0","0.0","0.0","37.2","0.6","0.0","0.0","47.6"
"4800.0","25.6","10.6","0.0","0.0","0.0","38.8","0.4","0.0","0.2","49.8"
"4810.0","26.6","7.8","0.0","0.0","0.0","37.4","0.0","0.0","0.2","48.0"
"4820.0","27.6","10.6","0.0","0.0","0.2","35.4","0.0","0.0","0.0","47.8"
"4830.0","26.4","8.8","0.0","0.0","0.0","34.8","0.2","0.0","0.0","47.0"
"4840.0","24.4","10.6","0.2","0.0","0.0","41.0","0.2","0.0","0.0","48.6"
"4850.0","24.2","10.4","0.0","0.0","0.0","32.0","0.0","0.0","0.4","48.4"
"4860.0","23.4","11.6","0.0","0.0","0.0","37.0","0.0","0.0","0.4","48.6"
"4870.0","28.2","10.8","0.0","0.0","0.0","34.2","0.2","0.2","0.0","47.6"
"4880.0","27.4","7.8","0.0","0.0","0.0","39.8","0.2","0.0","0.2","47.8"
"4890.0","24.6","10.8","0.2","0.0","0.2","40.4","0.0","0.0","0.0","50.4"
"4900.0","25.2","11.8","0.0","0.0","0.0","36.8","0.0","0.0","0.0","48.6"
"4910.0","22.2","12.8","0.2","0.0","0.0","38.4","0.0","0.0","0.0","50.4"
"4920.0","23.2","11.6","0.0","0.0","0.0","43.4","0.2","0.0","0.6","52.0"
"4930.0","24.6","10.6","0.0","0.2","0.0","37.8","0.2","0.0","0.6","50.0"
"4940.0","26.8","9.0","0.0","0.2","0.0","39.6","0.2","0.0","0.4","49.0"
"4950.0","26.6","9.8","0.2","0.0","0.0","40.4","0.0","0.0","0.8","48.6"
"4960.0","26.4","12.4","0.0","0.0","0.2","37.4","0.0","0.0","0.8","48.0"
"4970.0","24.2","8.6","0.0","0.0","0.0","37.4","0.0","0.0","0.6","49.6"
"4980.0","24.6","11.6","0.0","0.0","0.0","41.2","0.0","0.0","0.6","47.6"
"4990.0","24.2","9.6","0.2","0.0","0.0","38.8","0.2","0.0","0.6","42.6"
"5000.0","24.8","10.4","0.0","0.0","0.0","40.0","0.0","0.0","0.6","49.2"
"5010.0","24.4","11.2","0.0","0.0","0.0","40.8","0.0","0.0","1.2","51.0"
"5020.0","26.0","9.6","0.0","0.0","0.0","39.0","0.0","0.0","0.6","46.0"
"5030.0","27.4","10.2","0.0","0.0","0.0","37.0","0.0","0.0","1.0","46.6"
"5040.0","25.0","11.0","0.2","0.2","0.0","39.2","0.0","0.0","0.4","47.8"
"5050.0","27.4","11.0","0.0","0.0","0.0","39.6","0.6","0.0","0.0","51.4"
"5060.0","29.0","8.4","0.0","0.0","0.0","41.0","0.4","0.0","0.6","52.8"
"5070.0","26.0","8.4","0.0","0.0","0.0","45.6","0.0","0.0","1.0","47.8"
"5080.0","26.6","10.2","0.0","0.0","0.0","36.8","0.0","0.0","1.6","49.4"
"5090.0","28.2","8.6","0.0","0.0","0.0","36.2","0.2","0.0","0.8","50.4"
"5100.0","26.8","11.0","0.0","0.0","0.0","40.2","0.0","0.0","0.2","47.8"
"5110.0","24.6","10.0","0.0","0.0","0.0","36.4","0.4","0.0","1.0","50.4"
"5120.0","24.6","8.0","0.0","0.0","0.0","35.4","0.0","0.0","0.6","46.2"
"5130.0","26.4","10.8","0.0","0.0","0.0","43.4","0.0","0.0","0.8","47.0"
"5140.0","27.0","10.2","0.0","0.0","0.0","36.8","0.0","0.0","1.2","45.4"
"5150.0","28.8","8.6","0.0","0.0","0.0","38.4","0.0","0.0","1.6","50.6"
"5160.0","28.8","11.0","0.0","0.0","0.0","41.6","0.0","0.0","1.8","46.4"
"5170.0","28.6","8.8","0.0","0.0","0.0","39.6","0.0","0.0","1.0","50.4"
"5180.0","28.6","9.8","0.2","0.0","0.0","35.6","0.0","0.0","1.8","48.4"
"5190.0","26.0","10.8","0.0","0.0","0.0","39.0","0.2","0.0","2.8","50.6"
"5200.0","25.4","10.4","0.0","0.0","0.0","41.0","0.0","0.0","2.0","47.6"
"5210.0","25.4","11.6","0.0","0.0","0.0","38.6","0.0","0.0","2.8","49.0"
"5220.0","24.8","11.2","0.0","0.0","0.0","40.0","0.4","0.0","2.0","47.8"
"5230.0","25.2","11.0","0.0","0.0","0.0","35.6","0.0","0.0","1.8","47.0"
"5240.0","27.0","10.8","0.2","0.0","0.0","38.6","0.0","0.0","1.6","45.4"
"5250.0","27.4","10.6","0.2","0.2","0.0","38.6","0.0","0.0","0.6","46.2"
"5260.0","28.0","9.0","0.0","0.0","0.0","37.2","0.0","0.0","0.2","47.8"
"5270.0","25.4","10.8","0.0","0.0","0.2","40.2","0.2","0.0","0.4","47.6"
"5280.0","27.0","9.6","0.0","0.0","0.0","39.0","0.0","0.0","0.0","51.6"
"5290.0","26.8","8.4","0.2","0.0","0.0","36.2","0.2","0.0","0.0","51.2"
"5300.0","21.6","11.0","0.2","0.0","0.0","37.0","0.0","0.0","0.0","53.4"
"5310.0","24.0","8.4","0.0","0.0","0.0","38.6","0.0","0.0","0.0","48.6"
"5320.0","27.6","7.0","0.0","0.0","0.0","39.4","0.2","0.0","0.2","49.2"
"5330.0","24.8","10.0","0.0","0.0","0.0","36.8","0.2","0.0","0.0","49.2"
"5340.0","25.0","8.6","0.0","0.0","0.0","39.8","0.0","0.0","0.0","48.2"
"5350.0","22.8","8.8","0.0","0.4","0.0","38.6","0.2","0.0","0.0","49.6"
"5360.0","25.6","8.8","0.2","0.0","0.0","35.6","0.0","0.0","0.0","46.6"
"5370.0","25.4","9.0","0.0","0.0","0.4","41.4","0.0","0.0","0.2","45.8"
"5380.0","23.4","8.6","0.0","0.0","0.0","36.4","0.2","0.0","0.0","49.2"
"5390.0","25.0","9.8","0.0","0.0","0.0","40.8","0.4","0.0","0.0","49.6"
"5400.0","26.6","10.2","0.2","0.0","0.0","40.2","0.0","0.0","0.0","50.2"
"5410.0","25.6","11.4","0.0","0.0","0.2","37.6","0.2","0.0","0.0","49.8"
"5420.0","29.2","11.8","0.0","0.0","0.0","41.6","0.2","0.0","0.0","45.6"
"5430.0","29.0","11.0","0.0","0.0","0.2","40.6","0.0","0.0","0.0","50.0"
"5440.0","25.0","11.6","0.0","0.2","0.2","37.2","0.2","0.0","0.0","47.6"
"5450.0","26.6","10.0","0.2","0.0","0.0","41.2","0.0","0.0","0.0","47.8"
"5460.0","27.4","8.8","0.2","0.0","0.2","37.4","0.0","0.0","0.0","48.2"
"5470.0","26.6","10.0","0.0","0.0","0.2","36.4","0.0","0.0","0.0","51.4"
"5480.0","28.4","10.0","0.2","0.0","0.0","39.8","0.4","0.0","0.0","48.2"
"5490.0","25.2","11.8","0.0","0.0","0.2","37.6","0.0","0.0","0.2","45.8"
"5500.0","31.0","12.6","0.0","0.0","0.0","40.6","0.2","0.0","0.2","48.8"
"5510.0","27.0","9.6","0.0","0.0","0.0","36.0","0.0","0.0","0.0","51.6"
"5520.0","28.8","10.0","0.0","0.0","0.2","34.0","0.2","0.0","0.0","47.4"
"5530.0","28.8","8.8","0.0","0.2","0.0","37.0","0.0","0.0","0.0","51.0"
"5540.0","27.6","10.6","0.0","0.0","0.0","37.2","0.0","0.0","0.2","48.4"
"5550.0","25.6","9.2","0.0","0.0","0.0","35.8","0.0","0.0","0.0","51.4"
"5560.0","28.6","9.2","0.0","0.0","0.0","38.0","0.0","0.0","0.8","50.6"
"5570.0","27.2","9.2","0.0","0.0","0.0","35.4","0.2","0.0","0.0","50.6"
"5580.0","29.6","10.0","0.0","0.0","0.0","40.4","0.2","0.0","0.0","49.2"
"5590.0","28.4","10.4","0.2","0.0","0.0","37.8","0.0","0.0","0.0","49.2"
"5600.0","29.0","13.8","0.0","0.0","0.0","34.0","0.0","0.0","0.0","53.4"
"5610.0","25.8","8.8","0.0","0.0","0.0","33.6","0.2","0.0","0.2","53.8"
"5620.0","28.0","9.0","0.0","0.0","0.0","39.2","0.0","0.0","0.2","48.0"
"5630.0","28.2","12.4","0.2","0.0","0.0","36.8","0.2","0.0","0.2","50.4"
"5640.0","30.2","7.8","0.2","0.0","0.0","36.0","0.0","0.0","0.2","48.4"
"5650.0","26.8","8.8","0.0","0.0","0.0","38.2","0.4","0.0","0.0","46.2"
"5660.0","30.0","12.2","0.4","0.0","0.0","36.0","0.0","0.0","0.0","51.8"
"5670.0","30.0","11.6","0.0","0.0","0.2","39.0","0.0","0.0","0.2","50.4"
"5680.0","32.6","9.6","0.0","0.0","0.8","37.0","0.0","0.0","0.0","54.0"
"5690.0","28.6","11.8","0.0","0.0","0.4","38.4","0.0","0.0","0.0","49.2"
"5700.0","29.6","13.0","0.0","0.0","0.6","35.0","0.0","0.0","0.2","51.0"
"5710.0","32.6","10.4","0.0","0.0","0.0","34.8","0.0","0.0","0.0","47.6"
"5720.0","31.0","11.0","0.0","0.0","0.0","42.4","0.0","0.0","0.4","48.6"
"5730.0","30.8","10.6","0.0","0.4","0.0","40.0","0.0","0.0","0.0","49.8"
"5740.0","31.2","11.0","0.0","0.0","0.2","42.0","0.0","0.0","0.2","52.6"
"5750.0","29.0","12.0","0.0","0.0","0.0","38.8","0.2","0.0","0.0","48.2"
"5760.0","25.4","8.4","0.0","0.0","0.0","38.6","0.0","0.0","0.8","52.0"
"5770.0","25.8","9.6","0.0","0.0","0.0","36.4","0.0","0.0","0.0","52.4"
"5780.0","30.0","9.0","0.0","0.0","0.0","39.8","0.2","0.0","0.2","53.0"
"5790.0","34.6","7.0","0.0","0.0","0.0","36.6","0.2","0.0","0.0","49.8"
"5800.0","29.2","10.4","0.2","0.0","0.2","39.6","0.0","0.0","0.2","49.2"
"5810.0","30.2","11.4","0.0","0.0","0.2","36.8","0.2","0.0","0.2","50.8"
"5820.0","32.2","12.0","0.0","0.0","0.0","36.2","0.0","0.0","0.2","48.8"
"5830.0","26.0","12.8","0.0","0.0","0.8","35.4","0.0","0.0","0.0","53.2"
"5840.0","29.4","10.8","0.2","0.0","0.0","39.0","0.0","0.0","0.2","51.8"
"5850.0","34.0","8.0","0.0","0.0","0.0","37.4","0.0","0.0","0.4","50.4"
"5860.0","28.8","9.4","0.0","0.0","0.2","38.6","0.2","0.0","0.2","49.4"
"5870.0","31.8","7.2","0.0","0.0","0.2","36.8","0.0","0.0","0.2","51.2"
"5880.0","30.6","8.8","0.2","0.0","0.4","38.0","0.2","0.0","0.0","51.8"
"5890.0","32.0","10.6","0.0","0.0","0.0","38.4","0.2","0.0","0.2","46.2"
"5900.0","33.0","11.6","0.0","0.0","0.0","39.8","0.2","0.0","0.6","47.0"
"5910.0","26.6","10.0","0.0","0.0","0.2","40.4","0.0","0.0","0.4","52.2"
"5920.0","30.6","11.4","0.0","0.0","0.0","36.8","0.0","0.0","0.0","51.4"
"5930.0","28.2","12.0","0.2","0.0","0.0","39.8","0.0","0.0","0.0","48.8"
"5940.0","31.6","11.2","0.0","0.0","0.2","38.0","0.2","0.0","0.4","50.0"
