"PandaController_2019_08_11__15_19_02__148767vjuribgiiz","PandaController_2019_08_11__15_19_34__478560dcxzbosnrv","PandaController_2019_08_11__15_34_38__360623vyziwdnqsj","PandaController_2019_08_11__15_36_11__029089ybyhkobuwk","PandaController_2019_08_11__15_41_05__262730fzyxnprhgl","Mean_over_std_grasp_times"
"nan","252.8957675224503","306.26113973908883","71.64833473966956","312.00483679234554","235.70251969838853"
"nan","161.30688691034206","117.17508267545622","82.73611373595591","203.35040373578653","141.1421217643852"
"nan","197.43449280044362","94.41796937647234","94.95898777686034","144.11996570957487","132.7328539158378"
"nan","171.55213198013047","116.64561374672091","92.3871541037294","108.67283444466037","122.3144335688103"
"nan","143.82486042472098","87.44677525600241","67.93153304481051","152.6541332278114","112.96432548833633"
"nan","119.2058142619149","68.20454419233991","84.16864790599038","147.06540335137706","104.66110242790558"
"nan","169.70547315584025","126.16477154828891","131.81427968548903","111.97582354004486","134.91508698241577"
"nan","194.50531044029026","70.01812483120388","70.81561779818016","153.59046873280093","122.23238045061879"
"nan","147.68880274462364","100.85906643456146","200.98795983839432","64.01108434418933","128.38672834044218"
"nan","167.31599980530754","39.669769493460585","157.1117939222695","74.66893597741968","109.69162479961432"
"nan","166.0462655973948","66.29133560632633","90.33334731074476","84.06133898601195","101.68307187511945"
"nan","163.4779671748887","46.90768927512112","88.48443583261061","118.63995698726207","104.37751231747063"
"nan","154.46048719741614","62.51773297690984","66.49512001058179","172.40124491230284","113.96864627430266"
"nan","121.851300436185","75.68499806087749","56.623442898805486","48.53839343000893","75.67453370646922"
"nan","158.27459562117863","34.171243949313265","75.47023909626438","86.70090742595978","88.65424652317901"
"nan","137.99352485977667","40.48449657463261","77.20319509795779","126.29151732592672","95.49318346457343"
"nan","190.31410127170594","106.17553034123843","88.50474832567164","121.75610541713795","126.6876213389385"
"nan","194.04047419985767","30.998412657773095","66.34459316339807","181.1605834315161","118.13601586313624"
"nan","157.82479087705016","37.954835162270456","79.62094826299705","156.66661600809718","108.01679757760371"
"nan","161.92362985297083","57.50478240981354","67.27003089379113","184.186482058701","117.72123130381914"
"nan","159.67174826398028","69.63969082686639","103.82904072064663","76.19356768190843","102.33351187335043"
"nan","173.99764888693704","113.86760430008984","94.10029807001727","137.55985571286163","129.88135174247645"
"nan","158.10285982775355","57.624203078982404","182.37678945889286","143.79295150745676","135.4742009682714"
"nan","153.08284650716698","51.524457764242015","90.53653700037187","129.60177100494826","106.18640306918228"
"nan","151.5823679908527","87.83256076284427","109.16320768157213","125.65333007242096","118.55786662692252"
"nan","161.8288758456638","35.34124643795948","85.4531814043293","101.57410496183955","96.04935216244803"
"nan","144.40599018046308","65.49242901479727","95.50224786792239","140.20790547168428","111.40214313371675"
"nan","131.26319535584395","46.97532398103204","63.70280055091422","89.46099098245573","82.85057771756148"
"nan","136.23573931486064","101.72275835893926","88.40475936188341","135.2676146984447","115.40771793353201"
"nan","181.77552090421855","54.82935404066082","121.133008002384","146.43091512117857","126.0421995171105"
"nan","130.39204952790098","85.76400478131272","67.65792920726575","84.0681696176213","91.97053828352517"
"nan","139.5091615409044","47.94920281318729","72.45478008175276","173.42456573392363","108.33442754244203"
"nan","143.20709945157515","113.56660649571712","82.23292508633004","145.15936816217604","121.04149979894959"
"nan","172.92726642633374","82.54953139594336","90.86711909889812","86.19628301933446","108.13504998512741"
"nan","175.15865740281836","132.6469982843417","85.05803258695222","99.18168353686254","123.0113429527437"
"nan","181.46168944667662","44.10989999945985","119.94082862620844","129.3843010124677","118.72417977120315"
"nan","140.18787641105308","129.72607827501525","74.80959958772799","119.2065000542018","115.98251358199953"
"nan","146.42011654516782","98.88988932246922","59.24972476777822","187.0856866012313","122.91135430916162"
"nan","209.2143889084013","109.93154087049321","103.83972460381962","142.39254468408518","141.34454976669983"
"nan","202.03599644530954","44.96652349575312","59.87564891784751","142.20070909340313","112.26971948807832"
"nan","153.37682354254179","41.61476279921579","42.43354876281337","97.2482436832198","83.66834469694768"
"nan","138.33402162324907","81.02275724830787","125.47715366533471","76.26326209209475","105.2742986572466"
"nan","148.5598144234788","102.55306457698401","78.49279125862383","176.09264764140403","126.42457947512267"
"nan","135.37065996629457","90.22887564410853","47.48361120779814","94.0001292100068","91.77081900705201"
"nan","153.34345626635047","75.3118303779147","79.03961032292607","72.79887310890139","95.12344251902316"
"nan","135.67733996401222","158.43456724078302","61.527778179329125","76.69284749663986","108.08313322019104"
"nan","156.5795331377267","104.30261014355594","68.06334584502181","118.57030036662746","111.87894737323298"
"nan","157.03487691965108","93.63615309626228","98.66793257963923","165.82673391771962","128.79142412831806"
"nan","173.98156502147077","39.48172171025916","85.43663941681407","137.44830644941686","109.08705814949022"
"nan","152.71180026243533","46.22810622205985","91.0706875447316","208.87225893679536","124.72071324150554"
"nan","154.68241374767533","84.18672393661299","58.489200324691126","72.76182647106478","92.53004112001105"
"nan","183.91388250067092","64.81138418185613","197.93245163756094","115.85382215580161","140.6278851189724"
"nan","197.16300733653944","55.260562155390076","81.81497207218501","243.20216303574102","144.36017614996388"
"nan","156.13330262033946","28.050247758032146","98.03272577349182","173.20004737371295","113.8540808813941"
"nan","139.0267959783293","52.43959358738162","105.7138242789379","86.66741219244089","95.96190650927244"
"nan","196.59345946417844","105.94035519507597","85.41013772155952","131.73301714026766","129.9192423802704"
"nan","150.29675438639708","101.62171524554529","50.375205961478464","119.53376123822748","105.45685920791209"
"nan","204.74769265380948","39.948499454868795","65.76303963964716","104.07275306743107","103.63299620393913"
"nan","190.05055148883972","49.62065398929746","88.96117641471986","158.57866357212933","121.80276136624659"
"nan","190.39533175196595","84.95786841845685","97.91116411887512","137.09968180605946","127.59101152383937"
"nan","156.42115888641288","142.0475804826247","74.52448720755069","111.16352841314944","121.03918874743444"
"nan","175.8982793502045","110.92881076709087","87.10983761621766","179.241919693472","138.29471185674626"
"nan","142.30740447503445","67.82638390461524","85.30863021167202","184.37082465840868","119.95331081243259"
"nan","153.39382864596172","131.1711229351319","47.59929138466854","218.27785045670575","137.61052335561698"
"nan","157.67371372552878","59.77757090408808","55.0822269351733","105.42080543463607","94.48857924985656"
"nan","180.0369845045003","159.08840297041584","72.96351262222902","124.68525535613988","134.19353886332127"
"nan","194.45531891062166","107.62930468460137","51.86369445990425","126.65379470083481","120.15052818899052"
"nan","199.53404053778226","58.43407418314271","72.61897853027642","87.78952101475437","104.59415356648894"
"nan","156.0213874227932","120.32874282234626","99.75684416113637","90.28025603941248","116.59680761142207"
"nan","153.66725290505005","65.51893645720114","75.63168792075142","96.49255674954684","97.82760850813736"
"nan","148.32166465332566","99.64548654357479","57.8603779224897","64.10143305579652","92.48224054379666"
"nan","166.03430368450972","59.095386502521094","67.1690940248432","113.54036565973504","101.45978746790226"
"nan","152.2561907412885","70.56330351504005","117.85341079825228","152.83016876216215","123.37576845418575"
"nan","139.3201570263476","65.9156801826348","70.34236552104836","108.00210023045362","95.89507574012109"
"nan","155.2185892782058","58.7814291273733","123.84262072886987","83.23404848906793","105.26917190587923"
"nan","180.54306965375326","86.36278818331249","102.97619562839203","96.04516340922636","116.48180421867103"
"nan","180.6009269223024","169.43637923918996","83.69230619598265","117.59372173464595","137.83083352303024"
"nan","170.6137799380868","80.4645964511802","45.38305221744598","177.28773555006728","118.43729103919506"
"nan","172.69538399208565","42.29675383070649","107.39229680524302","79.36375595057547","100.43704764465265"
"nan","171.2574085988691","38.285978743239625","69.38528151238262","138.5828965609365","104.37789135385695"
"nan","140.52674586835002","95.65551462136135","159.58427115834317","62.96791511026336","114.68361168957946"
"nan","160.4628653889465","44.537294876548515","74.66197157857539","110.04950392603774","97.42790894252704"
"nan","153.8972783852018","126.93373511105587","90.63478645712712","94.3945056085132","116.4650763904745"
"nan","146.62806851415073","48.856979334367864","52.049327946502245","125.0572699531561","93.14791143704423"
"nan","107.64605851141731","81.05462417925541","85.57563411064596","99.63676888722212","93.4782714221352"
"nan","133.29269797454523","50.70915453422832","95.73563860966301","129.50254816865453","102.31000982177277"
"nan","178.1349024707423","41.19092788858465","46.41960271650829","121.35756636785644","96.77574986092293"
"nan","150.15999844257834","89.5775965501332","79.87813275204938","105.74988148057226","106.3414023063333"
"nan","159.95486863487463","68.10675666209853","100.45797437428557","197.0627813285559","131.39559524995366"
"nan","166.6343756597514","147.69658351086113","82.42196722851368","63.765325488809964","115.12956297198406"
"nan","167.21753407972415","42.565458460684454","95.40923999761803","68.762347682721","93.48864505518691"
"nan","158.22432443245023","29.9782273933443","111.44855051441766","118.51652270399327","104.54190626105137"
"nan","174.3916080865547","53.359613127255884","55.28342854114936","95.64675925073682","94.67035225142419"
"nan","166.84630669715028","109.74882390178988","176.8754980175089","144.25406379244544","149.43117310222362"
"nan","192.32427972419023","47.94290861819386","131.32654859392062","173.88805648395382","136.37044835506464"
"nan","212.85045405042877","121.5595270421805","79.33554073801696","119.86257087780113","133.40202317710683"
"nan","167.42251596059208","92.3202467337975","91.70826761642785","87.56123907434896","109.7530673462916"
"nan","194.75584580105473","80.80163619484884","39.90007359662226","173.05839687850667","122.12898811775813"
"nan","183.17958921441522","82.4450866194724","80.88191143811821","167.21742866459184","128.4310039841494"
"nan","212.01202658152363","52.75942705201738","100.67630928543664","58.09272864109364","105.88512289001783"
"nan","135.41151474347797","30.11252841951489","100.54867335915334","74.72942029701635","85.20053420479064"
"nan","145.9248997076229","39.724402305486464","41.77195705729379","95.85767396103441","80.81973325785938"
"nan","161.33525720496218","43.857022740607356","60.94498138733427","106.07562879563922","93.05322253213575"
"nan","152.86327818734563","36.39027689166781","119.1956181435181","73.98105746818909","95.60755767268016"
"nan","166.70282941010132","89.95329051320634","52.36573260004023","99.94124536572738","102.24077447226881"
"nan","157.1320282701792","37.47784815813339","45.78473474296723","111.31275961920126","87.92684269762027"
"nan","172.95356821671325","85.81993057484355","47.909662013895634","93.92921569445585","100.15309412497706"
"nan","167.78039477115678","68.42186753381637","95.53767987481204","159.9423820986728","122.9205810696145"
"nan","169.67640242078903","57.256359963784995","129.0534772875183","95.92262806404254","112.97721693403372"
"nan","174.42926722333402","53.16702492788683","82.04971288563651","160.20094507533437","117.46173752804793"
"nan","159.599680360001","45.945473712019215","75.83394557575981","88.17885042251203","92.38948751757302"
"nan","151.96902638444834","54.193270514942085","55.919901507561555","68.45046871035045","82.6331667793256"
"nan","174.48545473203052","69.13327893576476","94.06931784136518","186.57095966014043","131.06475279232524"
"131.52186130069785","163.73922356397483","138.69457472255814","83.36078315411406","175.41974858452116","138.5472382651732"
"196.5756851698602","228.06683128452445","133.0607493786582","36.32108064844574","137.5147544531411","146.30782018692597"
"nan","209.47059118508395","113.19905318078257","160.98040146294957","170.3946851223615","163.5111827377944"
"nan","264.168021512339","96.87591064600147","54.742394263767174","134.22591711512655","137.50306088430852"
"nan","167.7729926307481","84.690371202156","89.15096271620294","94.27920317412052","108.9733824308069"
"nan","166.8015287699726","99.19414790691526","44.85654744276301","94.61894829766342","101.36779310432857"
"nan","144.9124793337919","53.19605319718349","46.395878481896986","116.1213068077381","90.15642945515262"
"132.22896808188437","167.83598466633356","29.92731830992093","75.3109655924125","147.60391819550952","110.58143096921216"
"nan","149.25321318156486","51.39115896253163","72.80516872168207","138.79843821748466","103.0619947708158"
"nan","145.70801033355139","114.83529579920244","69.11581738011358","119.86168552091189","112.38020225844483"
"224.0109744335457","181.29945212821616","72.03054216280358","68.25216818195933","106.71911589293502","130.46245055989195"
"196.89929744245745","126.28434338672147","70.93637650877807","88.86049286447958","145.98837194476485","125.79377642944027"
"201.4884198492145","158.84390224804125","37.518500419848245","42.523382923258765","113.21106930031715","110.71705494813598"
"nan","158.06823143653403","29.33217212129142","42.94340128920524","102.11124885563365","83.1137634256661"
"nan","148.65372034170073","67.37275032353402","74.96848083214418","115.06729665122359","101.51556203715063"
"nan","159.51894085066692","30.94730600217522","55.92798399673811","117.05628854554138","90.86262984878041"
"nan","153.34549375785537","46.43566100647026","41.40199270566575","106.28127660174938","86.8661060179352"
"nan","195.59135022946435","44.75556645541356","80.58169203304861","176.46600775769647","124.34865411890576"
"nan","165.12583535587726","69.54937371835483","68.3043990341717","92.97190952202013","98.98787940760599"
"nan","148.18918892512272","36.40340911104164","81.52190854353599","129.73859537333226","98.96327548825815"
"nan","146.14722933972496","85.27277122751737","32.206660266430006","129.65843093343838","98.32127294177766"
"nan","154.37094933956973","128.65568667682635","75.38358226965903","129.69260296704596","122.02570531327527"
"nan","158.6870644242448","39.11491040057257","38.122068480909554","125.0895355011437","90.25339470171765"
"499.21738751770255","149.34964414264132","129.81248375573733","118.7745899837438","109.73098417898606","201.37701791576222"
"nan","174.16316006581494","38.08625170863802","77.85343671730652","113.06531209506448","100.79204014670599"
"nan","144.9311613782955","36.65711644478479","47.0873186719115","70.11687327860068","74.69811744339813"
"548.7148622007609","194.42035306060558","78.82951170618844","85.53965313271101","75.44793770771886","196.59046356159698"
"111.79147254300452","204.52546703691124","35.89281082503536","75.8617163001207","82.3661962421527","102.0875325894449"
"nan","124.98871743953326","38.644344761682795","62.51967432272304","103.44989360944204","82.40065753334528"
"nan","240.48095657700316","64.45463520957976","68.85398895395818","82.08661398256083","113.96904868077547"
"nan","188.4331623326071","100.10414744721845","74.67824620222716","103.5579792228911","116.69338380123597"
"12.020815280171307","198.84833895399254","71.16010914552646","61.43687840776116","98.75643558985165","88.44451547546062"
"45.254833995939045","193.40492020084375","86.22602883573201","164.1986200980546","81.22657260749696","114.06219514761328"
"nan","228.7939768078028","100.78246152937693","60.75675599642797","68.51610072971492","114.71232376583066"
"nan","179.43695425792225","101.05297604847651","77.37076223280245","96.04406714583703","113.47618992125956"
"233.5943777862244","178.4251103404451","72.54271207886823","76.26274111135909","108.54170080207943","133.87332842379524"
"nan","125.29061983240972","41.73090960029092","57.28471403034549","86.5935346541671","77.72494452930331"
"295.57063453597686","167.487226421876","77.23603101648534","72.91512452581689","115.71399107753754","145.78460151553853"
"211.1214105674742","135.9246072297975","65.71600111867964","136.1576704849347","87.94696172188063","127.37333022455331"
"270.82189719444773","170.5574909158489","86.99657744520462","92.53248078377668","93.42001757051464","142.86569278195853"
"85.44003745317531","186.08512544812248","131.56231935719237","99.95048481725678","94.00198460268643","119.40799033568666"
"nan","183.49629997703812","104.99923526487147","164.60113405846673","74.51357329096756","131.90256064783597"
"268.83576151000943","165.64357413070286","33.937895611792015","94.00643874924627","112.3164234605918","134.94801869246848"
"334.806785076607","178.9383262897712","63.01936403917799","60.10464558628252","101.7564866519947","147.7251215287667"
"263.899602121716","244.31073290080056","101.6249515091189","131.06749561121973","90.69840052477491","166.320236533526"
"35.35533905932738","221.087328637482","111.47286936667015","137.71201835714993","112.43075375645181","123.61166183541624"
"329.98833312709706","159.85087281107207","92.7336752993999","70.49229562647297","105.86850449450223","151.78673627170883"
"116.08248299008278","152.35929195869167","36.05468407714092","195.5318864398301","141.18302008843105","128.2422731108353"
"196.93907687404246","211.57252499635518","38.6167384911563","92.4869681939801","94.7373841269618","126.87053853649918"
"265.69587877872704","147.42443952060788","83.36347405011442","154.34730472603164","134.8843809889528","157.14309561288675"
"200.7586067440651","158.8849075467958","74.73636757082296","64.48382461023567","91.72924866545428","118.11859102747476"
"270.6203191611028","165.37068030567542","84.46681031893264","178.8190758972932","79.64017917819424","155.78341297223966"
"183.62243871596957","159.47847696596747","42.92744130962506","98.4148887241186","130.4944397236863","122.98753708787339"
"335.54135363618","129.7794875341068","40.00803302002085","83.48490301999557","94.33366517111155","136.62948847628294"
"208.88661768437694","172.2338068165664","35.85902274456349","50.07550964959485","171.49952682620702","127.71089674426176"
"178.0949695578687","166.27866168974697","31.269561253604245","76.3828078387626","82.3227096767868","106.86974200335385"
"210.05534984855777","152.79859292545856","32.01749709331009","119.43071486085107","82.80096617793781","119.42062418122305"
"158.81077139511385","127.91272549639204","57.020413573584015","121.89190239538154","192.35075645306028","131.59731386270633"
"206.15597423864708","145.63146849285224","34.66199104477995","56.13434971023807","138.79096701016508","116.27495009933648"
"346.19430960083673","160.31776481190633","39.467738920020956","59.89509226908393","132.68959654870486","147.71290043011058"
"173.63445455762462","137.37362864157677","50.71694759924295","80.1745171608189","105.17146858762622","109.41420330937788"
"246.5616893734034","167.81437373366012","96.1475314044182","90.70368595198485","98.83272303674093","140.01200070004148"
"72.43134680509537","182.1258324362025","83.52932465262171","57.710026221071686","114.19090872903865","101.997487768806"
"211.82804871456997","136.2230354404694","65.37028675356949","49.16416458524521","121.25726879724506","116.76856085821983"
"213.93580293578205","137.45677362496406","74.79966274682211","70.91376385978892","74.48599937279558","114.31840050803052"
"227.08686541595586","149.6482590920301","30.757051421116625","166.71690817828727","60.142148400139455","126.87024650150586"
"300.2879636467488","131.9466582938751","66.99300801519206","75.26102724665816","102.06214684290067","135.31016080907494"
"268.08251217364653","173.10729103803317","29.89946150576754","51.72436811030422","78.09699469064188","120.18212550367866"
"293.1290468296141","141.07339137621227","36.19217179611812","57.346625602386545","104.80601885054878","126.50945089097596"
"148.50472667950285","148.33000657207967","45.18978230884469","42.9116478803777","74.29840207582131","91.84691310332525"
"210.71596565476042","115.55534188014433","40.700253414681875","74.52757878798963","147.07273602724496","117.71437515296425"
"260.23506856127386","197.17891319693342","29.975815105044948","98.82545065401776","115.09156627421046","140.2613627582961"
"162.23899318317686","174.02467708717094","28.461600759093557","61.444979044145256","91.9083451185964","103.6157190384366"
"138.6054570616638","119.73083991175385","59.862190222057684","85.28943688100104","71.73744112274571","95.04507303984443"
"173.02805781493586","120.75483155853162","31.5556024426599","152.3064724115871","102.04368913731815","115.93773067300654"
"162.59729022305012","142.97793702592887","32.1632986146909","50.96522878840578","94.52273306108835","96.6452975426328"
"103.08965575741829","166.46528309587703","52.45117357844434","133.96330343294267","73.67202777694989","105.92828872832645"
"210.40962317301344","140.97370315146424","51.39685168992711","55.60490803068961","66.49163345898712","104.97534390081633"
"177.14862118268974","140.12996165647857","27.790173079827397","80.71747236396583","71.5520885384011","99.46766336427252"
"144.8008649013896","176.904999780584","74.04814666278656","123.51124843522751","71.70660506049862","118.19437296809727"
"289.1906477900535","149.65371139177716","34.930155317841646","42.51749426813132","63.484031237959535","115.95520800115264"
"199.39107301983208","135.25274247802182","39.20738863621878","113.123834331848","60.10990500967464","109.41698869511906"
"129.63421065223704","126.51579883357397","60.422818070010564","158.8876755676583","69.7444647269334","109.04099357008265"
"180.01440723782864","128.349359059617","41.40291717243601","114.28169327901652","72.1780157800492","107.24527850578947"
"138.03426075745523","157.28989160146307","129.725958560052","49.956392273984896","70.94547814741414","109.19039626807387"
"203.5303255207769","147.37608403308704","45.91166933777709","56.55763701170538","75.16411673427983","105.70796652752524"
"224.48236753325043","149.51369414485785","50.57195593679097","92.46256586833681","72.06598150237342","117.81931299712191"
"221.36986616759478","137.69118221614283","50.178323543411764","99.43856129554305","95.28169867347088","120.79192637923265"
"161.9934615314685","170.9157964793366","83.40069310117332","116.6034214538186","65.74143833972485","119.73096218110436"
"137.33194373692805","145.7952297294315","65.28951623524682","59.88326712712143","52.865586122528065","92.23310859025116"
"125.50697191789786","148.63750611843642","92.54200045784344","169.6181079255157","61.600065155898044","119.58093031511828"
"225.07272898628418","123.75236285351467","37.25822695307848","77.2233618735135","110.21763594238116","114.7048633217544"
"210.7437622643511","142.7650732982201","38.3073572984147","135.6299519684636","87.5349964857262","122.99622826303514"
"243.63073251034936","150.71428089734286","104.88558792618673","56.183034212592446","70.97810956757566","125.27834902280942"
"171.27066212834688","139.17178965953207","38.73064313654028","178.6740210469934","64.88309389213705","118.54604197270994"
"203.13606407114366","158.12664872511854","52.762241448042786","81.36476811369943","79.20585632873163","114.91911573734721"
"257.5159541983111","173.7549014833069","43.495692479492874","59.956512017739435","54.56029506768031","117.8566710493061"
"213.79842072822325","151.96690941925996","53.20780840122597","159.34493777777283","81.74862759006089","132.0133407833086"
"136.14169789143187","154.00581157865437","29.429905435628676","210.98400759770468","59.53284602719377","118.01885370612266"
"248.1015048828729","154.3155694463296","47.9757879113718","89.98680184298614","104.94402346973125","129.06473751065835"
"130.7236755443561","175.7489113533772","39.860777603044","55.36969306446362","71.95465841915347","94.73154319687887"
"127.60811263143393","170.5174896769076","40.64102830660393","92.48755386022283","83.26994620282147","102.90482613559793"
"235.4136131664209","147.35503610893883","27.23573867169583","61.91600172686597","111.12743021921472","116.60956397862726"
"176.24062077244398","143.31740114290287","47.467738884613134","63.452668239557646","99.09503028752498","105.91469186540851"
"156.77522313246854","140.68285846778443","43.89968503428214","59.465465090769605","59.766249885256315","92.11789632211222"
"122.62975972827515","175.2199859555435","34.07636351966914","78.69905759706825","62.81209122443473","94.68745160499815"
"134.48003229092163","131.32426538177427","67.46917167536381","49.457704315192714","63.11086925547626","89.16840858374573"
"94.76775578345139","198.0448924152418","42.6982503120461","65.73480352096136","75.32811155368162","95.31476271707645"
"171.01057097330383","157.04727265954787","58.377047537061905","31.92148623454835","86.06728791347203","100.88473306358681"
"207.6845476799592","149.965991016425","46.037527825177236","67.57389978958673","70.39522418923376","108.33143810007637"
"187.0782367531474","181.6012710446203","42.57285004525313","89.31558762919487","80.2907783678119","116.17174476800551"
"118.79015333393812","176.8100966480134","37.825917041097625","66.20263827458939","89.13604685246507","97.75297043002072"
"222.1925441293354","162.48105602577633","25.423187477939532","82.87572958726727","77.99362354711866","114.19322815348744"
"183.09628808976635","231.66665434450826","32.8393807025182","58.34863344766597","85.50483192224449","118.29115770134065"
"119.85662430425108","164.12739677318197","44.75409938502512","52.21026155279641","82.48696249968042","92.68706890298701"
"68.02875297904599","153.59033001359236","30.475633342758872","35.02525901073065","93.96273326765758","76.2165417227571"
"113.62832439095503","169.44997295170435","40.368215256935784","46.33522907522367","54.84944499410742","84.92623733378525"
"61.19881227324525","141.05740135203993","29.301446891168467","60.008385657392495","78.38475256844247","73.99015974845773"
"119.05127746759658","144.107727194058","26.471977474262278","65.63024870785227","104.47019920782444","91.9462860103187"
"71.62809039289917","142.19118584966276","46.542796787184045","62.9095923267882","57.60137525591337","76.1746081224895"
"112.08192492430187","171.57836223531154","40.66770037551228","128.09572639619068","101.75983540947826","110.83670986815892"
"126.10955773992582","168.02628762587517","36.198322452664804","31.490656565473653","65.94313057922133","85.55359099263217"
"158.77930175771232","165.25562646373672","40.28354857400581","48.675720300776554","66.58309145252935","95.91545770975215"
"131.28580097810098","158.00142592041811","150.24721563626935","67.99638241399592","81.95501726447245","117.89716844265135"
"177.46730367773065","159.7933973121587","37.67121342425294","83.59684362351618","72.4677228002325","106.1992961675782"
"179.34312893093184","156.39333958537577","37.13648579328823","43.88035681584317","79.25615640141864","99.20189350537153"
"211.2153476358266","106.7602082402056","104.92579116890971","40.03814859376618","96.11397814507417","111.81069475675645"
"226.27754117681593","169.93766504221483","35.09844990552647","36.951920713874195","105.25246301944634","114.70360797157555"
"92.74451711311809","184.3179060107576","93.9767223232665","47.398839648244554","90.0352344048897","101.6946439000553"
"292.3684470382011","134.1981764954824","49.40451140459176","51.26931691706899","123.61002627817547","130.17009562670393"
"252.09078966468854","188.38953698934245","41.122345650849695","55.288015933675474","68.69140401244428","121.1164184502001"
"250.53943273054082","158.51971486222146","64.92325597708934","35.014917455913626","74.70336652034304","116.74013750922168"
"88.03793762656224","152.20571510342484","47.8608500620389","38.94125612472495","79.4538810737844","81.29992799810707"
"216.58424073171466","148.56218071387326","29.301389533116488","43.8310737401","87.68071093864984","105.19191913149083"
"235.9924100101899","149.35308744496956","67.90975517909668","58.920207985808304","58.03404213264374","114.04190055054167"
"216.52401164546998","151.78678851160487","138.50593995312568","91.40851234448714","67.31731765332489","133.1085140216025"
"240.93880416599808","128.11314710652636","39.783510793951265","77.91402052644052","82.54778550741133","113.85945362006551"
"224.19902916462993","172.1202475876375","35.78101145553016","47.25603178095405","69.90272082886649","109.85180816352363"
"204.82612584840186","140.14688927947222","36.058682330730996","45.89430015575776","70.37620408213348","99.46044033929927"
"224.61858756884507","164.19103143958506","89.45575829597384","74.48824846688144","83.16305903317351","127.18333696089181"
"214.11073563608272","153.27806975124219","48.782940269360985","111.84578476586621","95.24103171754055","124.65171242801853"
"99.45598691548605","172.68263517249954","39.84254725075408","53.96071469280897","134.50698250368265","100.08977330704626"
"276.2305090276001","145.08311411049874","38.973096103249866","55.79971687527944","67.26068688320095","116.66942459996581"
"214.4819677566243","147.11909882733133","39.032555909387874","58.29956011564255","76.21156467488557","107.02894945677433"
"194.5897952252304","150.65353357783275","29.12009729456931","79.56338071501322","64.88930836760036","103.7632230360492"
"120.98677138668802","142.9312763313005","36.35625784020907","79.22517291993466","100.80479848137468","96.0608553919014"
"193.9878754802303","155.950051175171","53.6425606482055","94.50230186334757","58.81886713636768","111.3803312606644"
"188.63510035769195","139.11454052188571","28.829069018676993","81.41252974819048","78.76633833321038","103.35151559593109"
"122.39121572486192","166.1983076639342","35.8302829844248","110.41451480382948","62.39020824187522","99.44490588378513"
"199.27453570316038","164.25153033500573","52.23743441601245","70.39322230958345","75.27234203668107","112.2858129600886"
"260.00224231322534","153.5219794961158","190.47985803173384","93.30881246033849","59.662849287528864","151.39514831778848"
"140.0524605267781","180.33658405820918","98.29979979691616","129.17003915296428","76.18398781896364","124.80857427076626"
"275.42390975614205","193.60122244793118","89.6879599429609","149.9640982676546","77.70034384958302","157.27550685285436"
"190.12370090291648","137.38793134100578","39.42406316904381","97.94190995109155","52.71761978596374","103.51904503000426"
"206.51539139748874","159.62391697923866","34.558918028940234","96.1014584831086","85.17509868440092","116.39495671463544"
"150.9865667313928","194.17439258780263","37.51481976669566","140.9619980714125","66.56008671407929","118.03957277427658"
"209.40210755161664","172.6009662987188","26.514147167125703","143.46533566068103","66.51721762459731","123.69995486054788"
"202.54396877847918","216.31395833701666","38.21084879346756","96.4700001012762","68.88863832153977","124.4854828663559"
"207.95860966387838","145.8713375767727","30.505805458415068","81.40691037910274","76.31140708350115","108.41081403233402"
"268.43567787813663","172.62659644139947","33.29181506336612","99.95950904379163","70.11851192292742","128.88642206992424"
"254.85579129965706","198.67233007352107","48.40301236244065","91.3379893958604","72.58943597828006","133.17171182195187"
"159.83853310971878","151.10881722743594","37.67719080651724","74.59613484178207","84.33305038076604","101.51074527324401"
"235.75577051969128","168.28301192173046","70.20425415590783","91.69819193723725","74.77198199044975","128.1426421050033"
"201.03872368539507","167.29481960499155","30.472883661633702","83.78634803118058","144.64492836954327","125.44754067054882"
"145.7677107256476","194.98763516082923","93.8915768593126","82.16034780429517","147.14945581866684","132.7913452737503"
"165.8070481251542","183.884914837411","74.83667582663254","89.99299370648893","99.26260127248229","122.75684675363377"
"144.10816043778334","213.50765777258724","119.53033880124072","79.11889060505534","90.58970664206254","129.37095085174582"
"144.07325415948154","197.85552879987924","31.99623633780927","59.29457446382899","61.7337851765191","98.99067578750363"
"96.84494318209403","216.8588275405248","61.79941332799794","70.03065831083038","67.35349634122757","102.57746774053496"
"187.12356364225067","189.33844728170666","46.3896853147385","47.78338218359209","82.88801502225766","110.70461868890911"
"160.78771223509932","169.30109835663177","101.53893531358","42.89832941580204","134.37241961976997","121.77969898817662"
"182.52013899732034","140.70233172853304","139.4017045350333","57.875598884474265","83.65231677012957","120.83041818309809"
"125.91100304512982","158.38661193604625","65.21409375429171","34.43482233506239","88.46151843543292","94.48160990119263"
"138.98351221158094","150.39575870500207","35.1712837896762","43.33388750679556","76.5831758827148","88.89352361915391"
"202.1236788168609","130.37914585882532","102.2386321466881","44.48645113936792","81.26799988235251","112.09918156881895"
"114.65438749314643","157.8515385579381","71.27514155509223","58.00800834590052","75.56479291207373","95.4707737728302"
"161.2080128027539","154.29812452484333","69.38568374847723","65.98209440150559","94.84766991236462","109.14431707798894"
"100.46050372102349","165.79175074588184","28.90102473562539","40.79924625068036","105.11386496946702","88.21327808453563"
