"PandaController_2019_07_11__04_22_12__463949axucqtuhun","PandaController_2019_07_11__07_52_35__792458blpwiaskud","PandaController_2019_08_11__08_38_47__735509zcglqsaenn","PandaController_2019_08_11__11_34_05__216181wrezbfoqef","PandaController_2019_08_11__13_28_46__876978roceimuexi","Mean_over_grasps","Std_over_grasps"
"0.0","57.0","45.0","0.0","62.0","32.8","27.345200675804154"
"0.0","68.0","37.0","0.0","59.0","32.8","28.6174771774173"
"0.0","45.0","57.0","0.0","52.0","30.8","25.435408390666744"
"0.0","55.0","44.0","0.0","59.0","31.6","26.26480534860291"
"1.0","57.0","53.0","0.0","77.0","37.6","31.36622387218455"
"0.0","61.0","44.0","0.0","69.0","34.8","29.53912659507725"
"0.0","51.0","58.0","0.0","66.0","35.0","28.96894889359985"
"0.0","56.0","53.0","0.0","67.0","35.2","29.11631844859511"
"0.0","55.0","50.0","0.0","64.0","33.8","27.95997138768207"
"0.0","61.0","59.0","0.0","75.0","39.0","32.31717809462949"
"0.0","53.0","49.0","0.0","52.0","30.8","25.182533629482162"
"0.0","43.0","53.0","0.0","57.0","30.6","25.397637685422637"
"0.0","51.0","60.0","0.0","64.0","35.0","28.8859827598093"
"0.0","45.0","63.0","0.0","64.0","34.4","28.890136725187023"
"0.0","53.0","50.0","0.0","53.0","31.2","25.498235233050934"
"0.0","63.0","62.0","0.0","58.0","36.6","29.930586362448697"
"0.0","42.0","51.0","0.0","68.0","32.2","27.585503439306667"
"0.0","57.0","54.0","0.0","56.0","33.4","27.288092641296863"
"0.0","49.0","53.0","0.0","58.0","32.0","26.283074401599215"
"0.0","64.0","47.0","0.0","55.0","33.2","27.636208133533803"
"0.0","56.0","66.0","0.0","59.0","36.2","29.734828064073284"
"0.0","77.0","54.0","0.0","63.0","38.8","32.5170724389512"
"0.0","62.0","64.0","0.0","67.0","38.6","31.55693267730563"
"0.0","61.0","62.0","0.0","63.0","37.2","30.380256746775526"
"0.0","62.0","55.0","0.0","62.0","35.8","29.342119896149292"
"0.0","70.0","58.0","0.0","65.0","38.6","31.746495869623153"
"0.0","63.0","60.0","0.0","58.0","36.2","29.6"
"0.0","63.0","68.0","0.0","56.0","37.4","30.774015012669373"
"0.0","58.0","54.0","0.0","61.0","34.6","28.337960406493618"
"0.0","68.0","68.0","0.0","60.0","39.2","32.13969508256106"
"0.0","58.0","52.0","0.0","58.0","33.6","27.521627858831316"
"0.0","61.0","65.0","0.0","59.0","37.0","30.272099365587447"
"0.0","52.0","58.0","0.0","60.0","34.0","27.885480092693403"
"0.0","59.0","71.0","0.0","55.0","37.0","30.665942020423895"
"0.0","50.0","67.0","0.0","52.0","33.8","28.216307341677435"
"0.0","61.0","57.0","0.0","66.0","36.8","30.182113908737406"
"0.0","49.0","60.0","0.0","65.0","34.8","28.88182819698227"
"0.0","47.0","64.0","0.0","58.0","33.8","28.131121556027587"
"0.0","47.0","59.0","0.0","70.0","35.2","29.64725956981522"
"0.0","42.0","59.0","0.0","63.0","32.8","27.694042680692178"
"0.0","52.0","64.0","0.0","70.0","37.2","30.921836944140303"
"0.0","48.0","56.0","0.0","66.0","34.0","28.340783334269364"
"0.0","63.0","62.0","0.0","66.0","38.2","31.21794355815258"
"0.0","56.0","60.0","0.0","80.0","39.2","33.02362790488047"
"0.0","58.0","57.0","0.0","78.0","38.6","32.39506135200241"
"0.0","43.0","63.0","0.0","61.0","33.4","28.146758250285234"
"0.0","75.0","53.0","0.0","68.0","39.2","32.7865826215542"
"0.0","50.0","58.0","0.0","69.0","35.4","29.52693685433692"
"0.0","57.0","65.0","0.0","68.0","38.0","31.234596203568888"
"0.0","55.0","53.0","0.0","71.0","35.8","29.889128458354218"
"0.0","56.0","43.0","0.0","65.0","32.8","27.679595372765117"
"0.0","56.0","59.0","0.0","67.0","36.4","29.937267744401794"
"0.0","55.0","54.0","0.0","75.0","36.8","30.967079293985734"
"0.0","58.0","56.0","0.0","70.0","36.8","30.42630440917858"
"0.0","57.0","63.0","0.0","73.0","38.6","31.92867050160404"
"1.0","47.0","57.0","0.0","65.0","34.0","27.94279871451677"
"0.0","52.0","56.0","0.0","70.0","35.6","29.67557918558625"
"0.0","50.0","57.0","0.0","79.0","37.2","31.845878854256796"
"0.0","47.0","62.0","0.0","72.0","36.2","30.60980235153439"
"0.0","47.0","51.0","0.0","75.0","34.6","29.830186053727523"
"0.0","53.0","67.0","0.0","64.0","36.8","30.40657823563842"
"0.0","38.0","68.0","0.0","70.0","35.2","30.89595442772403"
"0.0","37.0","58.0","0.0","79.0","34.8","31.36494858914964"
"0.0","46.0","56.0","0.0","72.0","34.8","29.599999999999998"
"0.0","58.0","62.0","0.0","80.0","40.0","33.490297102295166"
"1.0","44.0","59.0","0.0","83.0","37.4","32.59815945724544"
"0.0","62.0","64.0","0.0","83.0","41.8","34.90787876683429"
"0.0","62.0","56.0","0.0","78.0","39.2","32.80487768610028"
"0.0","44.0","63.0","0.0","79.0","37.2","32.33202746503844"
"1.0","49.0","56.0","0.0","80.0","37.2","31.682171642739387"
"0.0","45.0","67.0","0.0","82.0","38.8","33.79585773434371"
"1.0","50.0","61.0","0.0","75.0","37.4","31.15509589136262"
"1.0","51.0","64.0","0.0","61.0","35.4","28.82082580357475"
"0.0","44.0","59.0","0.0","71.0","34.8","29.674231245307773"
"0.0","64.0","53.0","0.0","88.0","41.0","35.33836442168766"
"0.0","54.0","44.0","0.0","62.0","32.0","26.743223440714846"
"0.0","56.0","52.0","0.0","77.0","37.0","31.381523226255286"
"1.0","57.0","47.0","0.0","66.0","34.2","28.166646942793882"
"1.0","54.0","63.0","0.0","81.0","39.8","33.246954747766"
"0.0","71.0","57.0","0.0","74.0","40.4","33.481935427928896"
"0.0","58.0","52.0","0.0","74.0","36.8","30.895954427724025"
"1.0","51.0","67.0","0.0","73.0","38.4","31.771685507696944"
"0.0","65.0","69.0","0.0","83.0","43.4","35.93661085856595"
"0.0","53.0","58.0","0.0","78.0","37.8","31.977492084277024"
"0.0","59.0","69.0","0.0","70.0","39.6","32.5613267542955"
"1.0","52.0","67.0","0.0","82.0","40.4","33.93287491504367"
"0.0","49.0","60.0","0.0","78.0","37.4","31.909873080286612"
"1.0","50.0","65.0","0.0","71.0","37.4","30.897249068485046"
"0.0","51.0","70.0","0.0","85.0","41.2","35.323646470884064"
"0.0","54.0","69.0","0.0","71.0","38.8","32.22049037491515"
"0.0","43.0","75.0","0.0","82.0","40.0","35.20795364686792"
"0.0","67.0","58.0","0.0","79.0","40.8","33.97293040054095"
"0.0","63.0","64.0","0.0","68.0","39.0","31.887301547794852"
"1.0","46.0","64.0","0.0","74.0","37.0","31.12555220393688"
"1.0","53.0","55.0","0.0","87.0","39.2","33.82543421746423"
"0.0","51.0","66.0","0.0","81.0","39.6","33.69629059703753"
"1.0","59.0","67.0","0.0","78.0","41.0","33.61547262794322"
"0.0","70.0","69.0","0.0","89.0","45.6","37.90831043452082"
"1.0","58.0","56.0","0.0","69.0","36.8","29.96931764321637"
"0.0","47.0","61.0","0.0","73.0","36.2","30.68159057154632"
"1.0","55.0","65.0","0.0","80.0","40.2","33.37903533657017"
"0.0","49.0","55.0","0.0","78.0","36.4","31.257639066314653"
"0.0","45.0","62.0","0.0","70.0","35.4","30.010664771044308"
"0.0","64.0","69.0","0.0","84.0","43.4","36.04219749127403"
"1.0","59.0","56.0","0.0","68.0","36.8","29.902508255997525"
"0.0","57.0","70.0","0.0","65.0","38.4","31.626571107219323"
"2.0","72.0","69.0","0.0","65.0","41.6","33.230106831004925"
"1.0","63.0","70.0","0.0","64.0","39.6","32.01624587611733"
"0.0","48.0","72.0","0.0","58.0","35.6","30.050623953588715"
"0.0","57.0","58.0","0.0","80.0","39.0","32.887687665751145"
"0.0","73.0","68.0","0.0","64.0","41.0","33.59761896325393"
"0.0","54.0","64.0","0.0","75.0","38.6","32.20931542271583"
"0.0","64.0","65.0","0.0","71.0","40.0","32.74751898999373"
"0.0","55.0","65.0","0.0","58.0","35.6","29.24790590794493"
"0.0","58.0","67.0","0.0","68.0","38.6","31.70867389217026"
"2.0","50.0","69.0","0.0","72.0","38.6","31.62024667835468"
"0.0","49.0","56.0","0.0","81.0","37.2","32.183225444321145"
"0.0","50.0","70.0","0.0","81.0","40.2","34.29518916699542"
"0.0","50.0","71.0","0.0","74.0","39.0","32.8998480239651"
"0.0","59.0","66.0","0.0","56.0","36.2","29.734828064073284"
"0.0","61.0","62.0","0.0","62.0","37.0","30.21258016125071"
"0.0","47.0","68.0","0.0","78.0","38.6","33.06720429670462"
"0.0","60.0","62.0","0.0","75.0","39.4","32.57974831087558"
"1.0","61.0","58.0","0.0","64.0","36.8","29.7011784277998"
"0.0","58.0","72.0","0.0","69.0","39.8","32.82925524589311"
"0.0","57.0","70.0","0.0","66.0","38.6","31.796855190411524"
"0.0","60.0","56.0","0.0","62.0","35.6","29.131426329653"
"0.0","56.0","76.0","0.0","75.0","41.4","34.54620094887425"
"0.0","51.0","61.0","0.0","70.0","36.4","30.322269044383866"
"1.0","54.0","63.0","0.0","86.0","40.8","34.52187712161666"
"0.0","55.0","66.0","0.0","80.0","40.2","33.76625534464845"
"0.0","59.0","63.0","0.0","66.0","37.6","30.780513316057615"
"0.0","59.0","72.0","0.0","77.0","41.6","34.47085725652903"
"0.0","58.0","72.0","0.0","73.0","40.6","33.57141641337166"
"0.0","57.0","60.0","0.0","69.0","37.2","30.629397643440527"
"0.0","60.0","69.0","0.0","77.0","41.2","34.06699282296575"
"0.0","56.0","58.0","0.0","73.0","37.4","31.0972667609229"
"0.0","57.0","60.0","0.0","65.0","36.4","29.830186053727523"
"0.0","55.0","68.0","0.0","76.0","39.8","33.180717291824784"
"0.0","67.0","49.0","0.0","72.0","37.6","31.639216172339037"
"0.0","66.0","67.0","0.0","70.0","40.6","33.17589486359034"
"0.0","53.0","57.0","0.0","70.0","36.0","29.926576817270632"
"0.0","51.0","54.0","0.0","65.0","34.0","28.149600352402874"
"0.0","50.0","54.0","0.0","81.0","37.0","32.0374780530553"
"0.0","67.0","58.0","0.0","61.0","37.2","30.511637124218687"
"0.0","56.0","46.0","0.0","77.0","35.8","30.89595442772403"
"0.0","55.0","65.0","0.0","70.0","38.0","31.400636936215164"
"0.0","52.0","48.0","0.0","77.0","35.4","30.565339847611707"
"0.0","64.0","64.0","0.0","74.0","40.4","33.18794962030646"
"0.0","67.0","50.0","0.0","72.0","37.8","31.713719428663676"
"0.0","47.0","56.0","0.0","67.0","34.0","28.474550040343043"
"0.0","54.0","48.0","0.0","66.0","33.6","28.039971469315013"
"0.0","69.0","58.0","0.0","69.0","39.2","32.25771225614117"
"0.0","60.0","55.0","0.0","69.0","36.8","30.38025674677553"
"0.0","59.0","41.0","0.0","80.0","36.0","31.881028841616764"
"2.0","63.0","57.0","0.0","69.0","38.2","30.616335509005648"
"0.0","58.0","46.0","0.0","76.0","36.0","30.906310035330975"
"0.0","72.0","50.0","0.0","73.0","39.0","32.887687665751145"
"0.0","56.0","60.0","0.0","69.0","37.0","30.502458917274193"
"0.0","62.0","61.0","0.0","69.0","38.4","31.474434069574627"
"1.0","53.0","57.0","0.0","64.0","35.0","28.39013913315678"
"0.0","57.0","51.0","0.0","66.0","34.8","28.812497288503128"
"0.0","70.0","57.0","0.0","85.0","42.4","35.73569643927483"
"0.0","68.0","55.0","0.0","77.0","40.0","33.40059879702758"
"0.0","68.0","58.0","0.0","84.0","42.0","35.28172331391991"
"0.0","59.0","55.0","0.0","80.0","38.8","32.79878046513315"
"0.0","68.0","50.0","0.0","75.0","38.6","32.55518391900129"
"0.0","49.0","58.0","0.0","75.0","36.4","30.87134593761665"
"1.0","57.0","61.0","0.0","80.0","39.8","33.01757107965394"
"0.0","61.0","63.0","0.0","59.0","36.6","29.910533261712338"
"0.0","66.0","70.0","0.0","62.0","39.6","32.432082880999175"
"0.0","69.0","52.0","0.0","63.0","36.8","30.537845372586457"
"0.0","65.0","44.0","0.0","72.0","36.2","30.960620148827772"
"0.0","66.0","48.0","0.0","63.0","35.4","29.54048070021881"
"0.0","68.0","60.0","0.0","67.0","39.0","31.962478001556764"
"0.0","67.0","44.0","0.0","76.0","37.4","32.27134952244793"
"1.0","78.0","54.0","0.0","60.0","38.6","32.09735191569548"
"0.0","73.0","46.0","0.0","65.0","36.8","31.30111819088896"
"0.0","68.0","58.0","0.0","64.0","38.0","31.189741903388683"
"0.0","67.0","52.0","0.0","73.0","38.4","32.09112026713932"
"0.0","67.0","47.0","0.0","85.0","39.8","34.64909811236073"
"0.0","67.0","57.0","0.0","78.0","40.4","33.64877412328717"
"0.0","66.0","43.0","0.0","75.0","36.8","31.808175049820132"
"0.0","69.0","47.0","0.0","83.0","39.8","34.46389415025528"
"1.0","58.0","56.0","0.0","75.0","38.0","31.324112118302732"
"0.0","66.0","46.0","0.0","83.0","39.0","33.92933833719721"
"0.0","66.0","59.0","0.0","74.0","39.8","32.84143724016962"
"0.0","67.0","40.0","0.0","71.0","35.6","30.96191208565776"
"0.0","67.0","38.0","0.0","82.0","37.4","33.65471735136101"
"0.0","62.0","43.0","0.0","83.0","37.6","33.2060235499525"
"1.0","51.0","52.0","0.0","65.0","33.8","27.636208133533803"
"0.0","66.0","67.0","0.0","75.0","41.6","34.10923628579215"
"0.0","61.0","53.0","0.0","73.0","37.4","31.193589084938594"
"0.0","68.0","69.0","0.0","74.0","42.2","34.516083207687394"
"0.0","75.0","63.0","0.0","73.0","42.2","34.69524463092889"
"0.0","67.0","61.0","0.0","77.0","41.0","33.86443562205046"
"0.0","58.0","60.0","0.0","67.0","37.0","30.35786553761644"
"0.0","56.0","73.0","0.0","86.0","43.0","36.3758161420469"
"0.0","63.0","71.0","0.0","68.0","40.4","33.0853441874193"
"0.0","78.0","74.0","0.0","75.0","45.4","37.09231726382163"
"1.0","58.0","73.0","0.0","79.0","42.2","34.72981428110435"
"0.0","58.0","70.0","0.0","85.0","42.6","35.81954773583832"
"0.0","73.0","67.0","0.0","78.0","43.6","35.76926054589332"
"1.0","72.0","56.0","0.0","62.0","38.2","31.205127783747336"
"0.0","72.0","69.0","0.0","71.0","42.4","34.63293230438335"
"0.0","69.0","71.0","0.0","78.0","43.6","35.724501396100685"
"0.0","61.0","64.0","0.0","82.0","41.4","34.55777770632829"
"0.0","65.0","59.0","0.0","82.0","41.2","34.47549854606892"
"0.0","67.0","51.0","0.0","83.0","40.2","34.34763456193162"
"1.0","75.0","70.0","0.0","67.0","42.6","34.47085725652903"
"0.0","68.0","66.0","0.0","70.0","40.8","33.337066457623415"
"0.0","60.0","63.0","0.0","74.0","39.4","32.50599944625607"
"0.0","61.0","61.0","0.0","79.0","40.2","33.474766616064706"
"0.0","69.0","61.0","0.0","73.0","40.6","33.37424156441612"
"0.0","58.0","63.0","0.0","73.0","38.8","32.046216625367805"
"0.0","72.0","76.0","0.0","73.0","44.2","36.11315549768533"
"0.0","75.0","55.0","0.0","64.0","38.8","32.307274722576025"
"0.0","63.0","63.0","0.0","72.0","39.6","32.499846153482025"
"0.0","76.0","67.0","0.0","92.0","47.0","39.20204076320517"
"0.0","65.0","67.0","0.0","69.0","40.2","32.84752654310519"
"0.0","61.0","69.0","0.0","70.0","40.0","32.80853547478156"
"0.0","57.0","61.0","0.0","74.0","38.4","31.853414259699072"
"0.0","61.0","59.0","0.0","75.0","39.0","32.31717809462949"
"0.0","70.0","56.0","0.0","79.0","41.0","34.26951998496623"
"0.0","58.0","62.0","0.0","81.0","40.2","33.730698184294965"
"0.0","67.0","49.0","0.0","79.0","39.0","33.244548425268164"
"0.0","56.0","63.0","0.0","72.0","38.2","31.6"
"0.0","53.0","63.0","0.0","74.0","38.0","31.730111881302907"
"0.0","65.0","61.0","0.0","80.0","41.2","34.23098012035297"
"0.0","58.0","67.0","0.0","67.0","38.4","31.52522799283139"
"0.0","45.0","56.0","0.0","73.0","34.8","29.781873681821963"
"0.0","63.0","66.0","0.0","76.0","41.0","33.75203697556638"
"0.0","60.0","73.0","0.0","66.0","39.8","32.756068140117186"
"0.0","65.0","61.0","0.0","73.0","39.8","32.725525205869495"
"0.0","70.0","68.0","0.0","75.0","42.6","34.85742388645495"
"0.0","59.0","66.0","0.0","75.0","40.0","33.05147500490712"
"0.0","62.0","70.0","0.0","79.0","42.2","34.873485630203355"
"0.0","55.0","71.0","0.0","68.0","38.8","32.13347164562211"
"0.0","62.0","53.0","0.0","66.0","36.2","29.855652731099347"
"0.0","63.0","60.0","0.0","85.0","41.6","35.046255149445"
"0.0","66.0","69.0","0.0","77.0","42.4","34.805746651953896"
"0.0","55.0","59.0","0.0","76.0","38.0","31.81823376619136"
"0.0","53.0","58.0","0.0","92.0","40.6","35.76366871561138"
"0.0","46.0","70.0","0.0","81.0","39.4","34.10337226726999"
"0.0","59.0","68.0","0.0","72.0","39.8","32.76827734257631"
"0.0","53.0","55.0","0.0","59.0","33.4","27.339348931530907"
"0.0","53.0","70.0","0.0","89.0","42.4","36.445027095613476"
"0.0","58.0","69.0","0.0","74.0","40.2","33.22890308150421"
"0.0","55.0","59.0","0.0","93.0","41.4","36.29104572756205"
"0.0","58.0","61.0","0.0","78.0","39.4","32.88525505450733"
"0.0","57.0","63.0","0.0","81.0","40.2","33.760331751924475"
"0.0","48.0","74.0","1.0","76.0","39.8","33.576182034293296"
"0.0","54.0","49.0","0.0","82.0","37.0","32.23662513353406"
"0.0","53.0","56.0","0.0","78.0","37.4","31.733893552477927"
"0.0","49.0","56.0","0.0","81.0","37.2","32.183225444321145"
"0.0","49.0","56.0","0.0","80.0","37.0","31.91238004286111"
"0.0","52.0","46.0","0.0","82.0","36.0","31.824518849465736"
"0.0","48.0","54.0","0.0","68.0","34.0","28.50964748992874"
"0.0","56.0","63.0","0.0","71.0","38.0","31.3878957561669"
"0.0","51.0","56.0","0.0","79.0","37.2","31.808175049820132"
"0.0","61.0","64.0","0.0","71.0","39.2","32.170794208412076"
"0.0","40.0","72.0","0.0","80.0","38.4","34.09164120426003"
"0.0","56.0","65.0","0.0","78.0","39.8","33.24093861490677"
"0.0","65.0","74.0","0.0","82.0","44.2","36.487806182339874"
"0.0","56.0","58.0","0.0","78.0","38.4","32.28374203836972"
"0.0","59.0","64.0","0.0","81.0","40.8","34.102199342564404"
"0.0","63.0","79.0","0.0","86.0","45.6","37.9715683110403"
"0.0","66.0","61.0","1.0","82.0","42.0","34.589015597440756"
"0.0","68.0","62.0","0.0","76.0","41.2","33.931696096717594"
"0.0","65.0","71.0","0.0","88.0","44.8","37.34916331057497"
"0.0","69.0","58.0","0.0","79.0","41.2","34.28935694935091"
"0.0","64.0","43.0","0.0","93.0","40.0","36.31528603770043"
"0.0","58.0","60.0","0.0","73.0","38.2","31.61265569356678"
"0.0","65.0","67.0","0.0","82.0","42.8","35.436704135683954"
"0.0","60.0","60.0","0.0","86.0","41.2","34.953683639925565"
"0.0","63.0","65.0","0.0","89.0","43.4","36.598360619022266"
"0.0","60.0","60.0","0.0","83.0","40.6","34.1970758983864"
"0.0","64.0","56.0","0.0","83.0","40.6","34.290523472236465"
"0.0","69.0","67.0","0.0","89.0","45.0","37.5393127267935"
"0.0","67.0","63.0","0.0","76.0","41.2","33.90221231719252"
"0.0","73.0","74.0","0.0","79.0","45.2","36.961601696896196"
"0.0","64.0","72.0","0.0","87.0","44.6","37.15696435394043"
"1.0","70.0","75.0","0.0","82.0","45.6","37.022155528818146"
"1.0","66.0","58.0","0.0","78.0","40.6","33.356258783023016"
"0.0","65.0","72.0","0.0","78.0","43.0","35.34968175245712"
"0.0","61.0","74.0","0.0","78.0","42.6","35.234074416677956"
"0.0","63.0","52.0","0.0","88.0","40.6","35.14313588739628"
"0.0","71.0","68.0","0.0","80.0","43.8","35.97999444135588"
"0.0","59.0","72.0","0.0","87.0","43.6","36.685692033816125"
"0.0","68.0","70.0","0.0","83.0","44.2","36.45490364820623"
"0.0","64.0","54.0","0.0","74.0","38.4","31.98499648272609"
"0.0","68.0","70.0","1.0","82.0","44.2","36.002222153639345"
"0.0","66.0","55.0","0.0","87.0","41.6","35.48858971556914"
"0.0","64.0","67.0","0.0","82.0","42.6","35.31345352694919"
"0.0","75.0","69.0","0.0","76.0","44.0","36.00555512695229"
"1.0","76.0","72.0","0.0","88.0","47.4","38.655400657605405"
"0.0","61.0","56.0","0.0","74.0","38.2","31.738935079803795"
"0.0","69.0","60.0","0.0","77.0","41.2","34.06699282296575"
"0.0","67.0","57.0","0.0","90.0","42.8","36.548050563607354"
"0.0","65.0","54.0","0.0","85.0","40.8","34.7643495552556"
"0.0","56.0","59.0","0.0","90.0","41.0","35.53026878592393"
"0.0","52.0","56.0","0.0","86.0","38.8","33.7899393311086"
"1.0","57.0","73.0","0.0","66.0","39.4","32.1658203688325"
"0.0","57.0","58.0","0.0","80.0","39.0","32.887687665751145"
"0.0","56.0","71.0","0.0","85.0","42.4","35.813963757171585"
"0.0","68.0","58.0","0.0","86.0","42.4","35.76366871561138"
"0.0","62.0","64.0","0.0","77.0","40.6","33.54757815401881"
"0.0","62.0","60.0","1.0","84.0","41.4","34.44183502660682"
"0.0","64.0","73.0","0.0","85.0","44.4","36.85973412817841"
"0.0","63.0","71.0","1.0","89.0","44.8","37.13973613261139"
"0.0","61.0","65.0","1.0","78.0","41.0","33.544000953970894"
"0.0","65.0","66.0","0.0","83.0","42.8","35.52689122340991"
"0.0","65.0","55.0","0.0","94.0","42.8","37.22042450053465"
"1.0","61.0","54.0","0.0","80.0","39.2","32.7255252058695"
"1.0","66.0","61.0","0.0","89.0","43.4","36.28002205070995"
"0.0","71.0","72.0","0.0","79.0","44.4","36.357117597521395"
"0.0","63.0","71.0","0.0","92.0","45.2","38.10196845308651"
"0.0","62.0","69.0","0.0","73.0","40.8","33.49865668948533"
"0.0","65.0","49.0","0.0","84.0","39.6","34.179526035332906"
"0.0","64.0","68.0","0.0","83.0","43.0","35.67632268045573"
"0.0","62.0","63.0","0.0","100.0","45.0","39.2122429860879"
"0.0","63.0","74.0","0.0","83.0","44.0","36.48013157871007"
"0.0","54.0","62.0","0.0","84.0","40.0","34.10571799566753"
"0.0","67.0","64.0","0.0","91.0","44.4","37.44115382837446"
"0.0","63.0","72.0","0.0","90.0","45.0","37.75711853412545"
"0.0","69.0","66.0","0.0","88.0","44.6","37.18924575734227"
"0.0","70.0","64.0","0.0","95.0","45.8","38.81443030626625"
"0.0","61.0","71.0","0.0","82.0","42.8","35.57189902155914"
"0.0","62.0","62.0","0.0","76.0","40.0","33.05752561823102"
"0.0","62.0","64.0","0.0","73.0","39.8","32.70718575481541"
"0.0","69.0","63.0","0.0","83.0","43.0","35.70434147271169"
"0.0","69.0","74.0","0.0","91.0","46.8","38.90192797278819"
"0.0","56.0","67.0","0.0","90.0","42.6","36.47245536017558"
"0.0","61.0","44.0","0.0","84.0","37.8","33.37304301378584"
"0.0","65.0","68.0","0.0","77.0","42.0","34.51955967274206"
"1.0","66.0","66.0","0.0","76.0","41.8","33.919905660246165"
"0.0","63.0","62.0","2.0","89.0","43.2","35.79608917186346"
"0.0","66.0","61.0","0.0","77.0","40.8","33.71290554075694"
"0.0","56.0","54.0","0.0","78.0","37.6","31.834572401714464"
"0.0","55.0","64.0","0.0","87.0","41.2","35.221584291454015"
"0.0","56.0","65.0","3.0","86.0","42.0","34.48477925114209"
"0.0","58.0","61.0","0.0","93.0","42.4","36.729279873147526"
"1.0","64.0","73.0","0.0","67.0","41.0","33.19638534539566"
"0.0","65.0","74.0","0.0","89.0","45.6","38.01368174749718"
"0.0","64.0","51.0","0.0","79.0","38.8","32.89620038849472"
"0.0","61.0","73.0","0.0","87.0","44.2","37.01567235644923"
"0.0","63.0","58.0","1.0","72.0","38.8","31.593670252124873"
"1.0","67.0","64.0","2.0","81.0","43.0","34.3685903115039"
"0.0","58.0","60.0","2.0","79.0","39.8","32.52322247256566"
"0.0","56.0","73.0","0.0","93.0","44.4","38.09776896354956"
"1.0","77.0","76.0","0.0","83.0","47.4","38.369779775234576"
"0.0","78.0","54.0","0.0","80.0","42.4","35.808378907736106"
"0.0","63.0","59.0","0.0","82.0","40.8","34.20760149440473"
"0.0","59.0","52.0","1.0","73.0","37.0","30.56141357987225"
"0.0","70.0","57.0","0.0","70.0","39.4","32.51830253872425"
"0.0","61.0","64.0","1.0","88.0","42.8","35.78491302211031"
"0.0","56.0","55.0","1.0","77.0","37.8","31.454093533274808"
"1.0","59.0","71.0","0.0","81.0","42.4","34.91475332864318"
"0.0","59.0","58.0","1.0","84.0","40.4","33.885690195125136"
"0.0","59.0","70.0","1.0","77.0","41.4","33.88569019512514"
"0.0","63.0","69.0","0.0","80.0","42.4","35.046255149444995"
"0.0","59.0","65.0","2.0","76.0","40.4","32.63495058982011"
"0.0","64.0","66.0","3.0","78.0","42.2","33.58809312836917"
"0.0","70.0","69.0","1.0","72.0","42.4","34.226305672683985"
"0.0","55.0","61.0","2.0","79.0","39.4","32.339449593337235"
"0.0","66.0","76.0","0.0","82.0","44.8","36.934536683164175"
"0.0","56.0","72.0","1.0","87.0","43.2","36.2182274552469"
"0.0","57.0","72.0","3.0","82.0","42.8","34.66064050187186"
"0.0","57.0","65.0","2.0","94.0","43.6","36.903116399567125"
"0.0","52.0","62.0","2.0","69.0","37.0","29.89314302645341"
"0.0","64.0","63.0","2.0","80.0","41.8","33.860891896109294"
"1.0","54.0","69.0","1.0","68.0","38.6","31.15509589136262"
