"PandaController_2019_08_11__08_22_13__165309nhlzdqdbhl","PandaController_2019_08_11__14_18_17__188334jzlipczgwe","PandaController_2019_08_11__11_30_38__945755wjtcehpbcy","PandaController_2019_08_11__13_23_12__851503oqrypyiuqc","PandaController_2019_08_11__15_12_46__701247ieqnuidezx","Mean_over_grasps","Std_over_grasps"
"0.0","32.0","0.0","26.0","0.0","11.6","14.333178293735134"
"0.0","32.0","0.0","20.0","0.0","10.4","13.290598180668919"
"0.0","30.0","0.0","21.0","0.0","10.2","12.812493902437573"
"0.0","33.0","0.0","20.0","0.0","10.6","13.61763562443936"
"0.0","30.0","0.0","23.0","0.0","10.6","13.169662106523463"
"0.0","22.0","0.0","22.0","0.0","8.8","10.777754868245983"
"0.0","33.0","0.0","20.0","0.0","10.6","13.61763562443936"
"0.0","23.0","0.0","17.0","0.0","8.0","9.979979959899719"
"0.0","34.0","0.0","27.0","0.0","12.2","15.104966070799362"
"0.0","28.0","0.0","21.0","0.0","9.8","12.204917041913886"
"0.0","29.0","0.0","20.0","0.0","9.8","12.33531515608742"
"0.0","33.0","0.0","20.0","0.0","10.6","13.61763562443936"
"0.0","29.0","0.0","18.0","0.0","9.4","12.026637102698329"
"0.0","17.0","0.0","18.0","0.0","7.0","8.579044235810887"
"0.0","27.0","0.0","17.0","0.0","8.8","11.232096865679177"
"0.0","35.0","0.0","23.0","0.0","11.6","14.705101155721437"
"0.0","17.0","0.0","26.0","0.0","8.6","10.910545357588685"
"0.0","28.0","0.0","19.0","0.0","9.4","11.859173664298876"
"0.0","26.0","0.0","14.0","0.0","8.0","10.507140429250958"
"0.0","24.0","0.0","17.0","0.0","8.2","10.283968105745952"
"0.0","20.0","0.0","14.0","0.0","6.8","8.541662601625049"
"0.0","26.0","0.0","12.0","0.0","7.6","10.3072789813801"
"0.0","15.0","0.0","21.0","0.0","7.2","9.019977827023746"
"0.0","24.0","0.0","22.0","0.0","9.2","11.285388783732708"
"0.0","21.0","0.0","16.0","0.0","7.4","9.2"
"0.0","19.0","0.0","20.0","0.0","7.8","9.558242516278815"
"0.0","19.0","0.0","23.0","0.0","8.4","10.365326815879952"
"0.0","30.0","0.0","14.0","0.0","8.8","11.906300852909775"
"0.0","20.0","0.0","16.0","0.0","7.2","8.908422980528035"
"0.0","20.0","0.0","18.0","0.0","7.6","9.329523031752482"
"0.0","25.0","0.0","19.0","0.0","8.8","10.943491216243563"
"0.0","19.0","0.0","17.0","0.0","7.2","8.840814442120138"
"0.0","17.0","0.0","26.0","0.0","8.6","10.910545357588685"
"0.0","28.0","0.0","21.0","0.0","9.8","12.204917041913886"
"0.0","28.0","0.0","14.0","0.0","8.4","11.200000000000001"
"0.0","35.0","0.0","19.0","0.0","10.8","14.161920773680384"
"0.0","33.0","0.0","15.0","0.0","9.6","13.062924634246343"
"0.0","32.0","0.0","24.0","0.0","11.2","13.948476619330155"
"0.0","28.0","0.0","23.0","0.0","10.2","12.592060990957755"
"0.0","29.0","0.0","24.0","0.0","10.6","13.078226179417452"
"0.0","28.0","0.0","25.0","0.0","10.6","13.016912076218384"
"0.0","28.0","0.0","20.0","0.0","9.6","12.026637102698325"
"0.0","27.0","0.0","22.0","0.0","9.8","12.106196760337244"
"0.0","26.0","0.0","27.0","0.0","10.6","12.986146464598342"
"0.0","25.0","0.0","18.0","0.0","8.6","10.762899237658967"
"0.0","22.0","0.0","20.0","0.0","8.4","10.307278981380101"
"0.0","37.0","0.0","27.0","0.0","12.8","15.992498241363045"
"0.0","32.0","0.0","25.0","0.0","11.4","14.136477637657833"
"0.0","27.0","0.0","15.0","0.0","8.4","10.96540012949824"
"0.0","28.0","0.0","15.0","0.0","8.6","11.306635220082056"
"0.0","33.0","0.0","19.0","0.0","10.4","13.484806264830059"
"0.0","28.0","0.0","25.0","0.0","10.6","13.016912076218384"
"0.0","19.0","0.0","20.0","0.0","7.8","9.558242516278815"
"0.0","37.0","0.0","16.0","0.0","10.6","14.582180906846546"
"0.0","24.0","0.0","20.0","0.0","8.8","10.85172797300043"
"1.0","28.0","0.0","24.0","0.0","10.6","12.642784503423286"
"0.0","28.0","0.0","24.0","0.0","10.4","12.799999999999999"
"0.0","41.0","0.0","17.0","0.0","11.6","16.107141273360707"
"0.0","33.0","0.0","21.0","0.0","10.8","13.760813929415658"
"1.0","21.0","0.0","17.0","0.0","7.8","9.239047569960876"
"0.0","33.0","0.0","21.0","0.0","10.8","13.760813929415658"
"0.0","36.0","0.0","23.0","0.0","11.8","15.025311976794358"
"0.0","35.0","0.0","29.0","0.0","12.8","15.791136754521506"
"0.0","35.0","0.0","23.0","0.0","11.6","14.705101155721437"
"0.0","31.0","0.0","22.0","0.0","10.6","13.29059818066892"
"0.0","23.0","0.0","22.0","0.0","9.0","11.027239001672177"
"0.0","31.0","0.0","18.0","0.0","9.8","12.687001221722964"
"0.0","33.0","0.0","29.0","0.0","12.4","15.239422561238994"
"0.0","27.0","0.0","16.0","0.0","8.6","11.092339699089637"
"0.0","37.0","0.0","21.0","0.0","11.6","15.081114017207085"
"0.0","25.0","0.0","23.0","0.0","9.6","11.77454882362802"
"0.0","25.0","0.0","27.0","0.0","10.4","12.753038853543888"
"0.0","35.0","0.0","21.0","0.0","11.2","14.4138821973818"
"0.0","29.0","0.0","19.0","0.0","9.6","12.175385004179539"
"0.0","28.0","0.0","23.0","0.0","10.2","12.592060990957755"
"0.0","30.0","0.0","25.0","0.0","11.0","13.564659966250536"
"0.0","34.0","0.0","21.0","0.0","11.0","14.085453489327207"
"0.0","21.0","0.0","21.0","0.0","8.4","10.287856919689348"
"0.0","25.0","0.0","17.0","0.0","8.4","10.594338110519223"
"0.0","28.0","0.0","23.0","0.0","10.2","12.592060990957755"
"0.0","25.0","0.0","18.0","0.0","8.6","10.762899237658967"
"0.0","30.0","0.0","25.0","0.0","11.0","13.564659966250536"
"0.0","29.0","0.0","21.0","0.0","10.0","12.505998560690786"
"0.0","24.0","0.0","16.0","0.0","8.0","10.119288512538814"
"0.0","32.0","0.0","22.0","0.0","10.8","13.6"
"0.0","29.0","0.0","22.0","0.0","10.2","12.687001221722964"
"0.0","25.0","0.0","18.0","0.0","8.6","10.762899237658967"
"2.0","30.0","0.0","23.0","0.0","11.0","12.86856635371633"
"0.0","21.0","0.0","23.0","0.0","8.8","10.796295661012623"
"0.0","25.0","0.0","24.0","0.0","9.8","12.006664815842907"
"0.0","31.0","0.0","23.0","0.0","10.8","13.466996695625939"
"0.0","33.0","0.0","19.0","0.0","10.4","13.484806264830059"
"0.0","34.0","0.0","24.0","0.0","11.6","14.554724318928201"
"0.0","31.0","0.0","25.0","0.0","11.2","13.847743498491008"
"0.0","32.0","0.0","23.0","0.0","11.0","13.769531582446804"
"0.0","32.0","0.0","22.0","0.0","10.8","13.6"
"0.0","36.0","0.0","17.0","0.0","10.6","14.305243793798134"
"0.0","23.0","0.0","22.0","0.0","9.0","11.027239001672177"
"0.0","31.0","0.0","23.0","0.0","10.8","13.466996695625939"
"0.0","27.0","0.0","21.0","0.0","9.6","11.909659944767524"
"0.0","21.0","0.0","21.0","0.0","8.4","10.287856919689348"
"0.0","31.0","0.0","24.0","0.0","11.0","13.65283853270081"
"0.0","22.0","0.0","20.0","0.0","8.4","10.307278981380101"
"0.0","19.0","0.0","16.0","0.0","7.0","8.62554346113913"
"0.0","28.0","1.0","21.0","0.0","10.0","12.049896265113654"
"0.0","22.0","1.0","20.0","0.0","8.6","10.150862032359617"
"0.0","29.0","1.0","14.0","0.0","8.8","11.408768557561329"
"0.0","19.0","0.0","25.0","0.0","8.8","10.943491216243563"
"0.0","27.0","0.0","18.0","0.0","9.0","11.384199576606166"
"0.0","20.0","2.0","21.0","0.0","8.6","9.748846085563152"
"0.0","25.0","0.0","24.0","0.0","9.8","12.006664815842907"
"0.0","28.0","0.0","23.0","0.0","10.2","12.592060990957755"
"0.0","32.0","1.0","24.0","0.0","11.4","13.792751719653335"
"0.0","35.0","0.0","24.0","0.0","11.8","14.864723340849636"
"0.0","27.0","0.0","28.0","0.0","11.0","13.475904422338413"
"0.0","28.0","1.0","29.0","0.0","11.6","13.807244475274564"
"0.0","30.0","0.0","20.0","0.0","10.0","12.649110640673518"
"0.0","23.0","0.0","21.0","0.0","8.8","10.796295661012623"
"0.0","26.0","0.0","24.0","0.0","10.0","12.263767773404714"
"0.0","33.0","2.0","15.0","0.0","10.0","12.790621564255586"
"0.0","28.0","1.0","30.0","0.0","11.8","14.062716664997556"
"0.0","35.0","0.0","28.0","0.0","12.6","15.589740215924062"
"0.0","22.0","1.0","25.0","0.0","9.6","11.39473562659529"
"0.0","23.0","1.0","26.0","0.0","10.0","11.882760622010357"
"0.0","27.0","0.0","17.0","0.0","8.8","11.232096865679177"
"0.0","31.0","0.0","22.0","0.0","10.6","13.29059818066892"
"0.0","25.0","2.0","19.0","0.0","9.2","10.64706532336493"
"0.0","20.0","0.0","26.0","0.0","9.2","11.42628548566856"
"0.0","24.0","0.0","22.0","0.0","9.2","11.285388783732708"
"0.0","30.0","1.0","19.0","0.0","10.0","12.345039489608771"
"0.0","25.0","0.0","27.0","0.0","10.4","12.753038853543888"
"0.0","36.0","0.0","33.0","0.0","13.8","16.928083175599063"
"0.0","25.0","0.0","19.0","0.0","8.8","10.943491216243563"
"0.0","18.0","0.0","27.0","0.0","9.0","11.384199576606166"
"0.0","35.0","0.0","27.0","0.0","12.4","15.396103403134184"
"0.0","24.0","0.0","15.0","0.0","7.8","9.967948635501688"
"0.0","24.0","0.0","20.0","0.0","8.8","10.85172797300043"
"0.0","34.0","0.0","27.0","0.0","12.2","15.104966070799362"
"0.0","26.0","1.0","31.0","0.0","11.6","13.893883546366725"
"0.0","21.0","0.0","27.0","0.0","9.6","11.909659944767524"
"0.0","29.0","1.0","29.0","0.0","11.8","14.048487463068755"
"0.0","34.0","0.0","31.0","0.0","13.0","15.949921629901509"
"0.0","27.0","0.0","25.0","0.0","10.4","12.753038853543888"
"0.0","30.0","1.0","24.0","0.0","11.0","13.206059215375342"
"0.0","35.0","0.0","18.0","0.0","10.6","14.051334456200237"
"0.0","33.0","0.0","22.0","0.0","11.0","13.914021704740868"
"0.0","30.0","0.0","30.0","0.0","12.0","14.696938456699069"
"0.0","23.0","1.0","18.0","0.0","8.4","10.011992808627062"
"0.0","25.0","0.0","22.0","1.0","9.6","11.394735626595292"
"0.0","20.0","0.0","25.0","0.0","9.0","11.135528725660043"
"0.0","15.0","0.0","20.0","0.0","7.0","8.717797887081348"
"0.0","28.0","0.0","24.0","0.0","10.4","12.799999999999999"
"0.0","27.0","0.0","30.0","0.0","11.4","13.994284547628721"
"0.0","33.0","0.0","27.0","0.0","12.0","14.818906842274163"
"0.0","39.0","0.0","25.0","0.0","12.8","16.28987415543779"
"0.0","30.0","0.0","24.0","0.0","10.8","13.362634470792052"
"0.0","23.0","0.0","17.0","0.0","8.0","9.979979959899719"
"0.0","32.0","0.0","15.0","0.0","9.4","12.705904139414875"
"0.0","18.0","0.0","18.0","0.0","7.2","8.818163074019441"
"0.0","26.0","0.0","18.0","0.0","8.8","11.070682002478437"
"0.0","33.0","0.0","20.0","0.0","10.6","13.61763562443936"
"0.0","32.0","0.0","26.0","0.0","11.6","14.333178293735134"
"0.0","22.0","0.0","28.0","0.0","10.0","12.393546707863734"
"0.0","27.0","0.0","30.0","0.0","11.4","13.994284547628721"
"0.0","29.0","0.0","31.0","0.0","12.0","14.710540438746634"
"0.0","29.0","0.0","27.0","0.0","11.2","13.731715115017497"
"0.0","29.0","0.0","25.0","0.0","10.8","13.287588193498472"
"0.0","23.0","0.0","26.0","0.0","9.8","12.039933554633928"
"0.0","32.0","0.0","32.0","0.0","12.8","15.676734353812341"
"0.0","29.0","0.0","26.0","0.0","11.0","13.505554412907307"
"0.0","25.0","0.0","26.0","0.0","10.2","12.496399481450647"
"0.0","14.0","0.0","29.0","0.0","8.6","11.551623262554921"
"0.0","24.0","0.0","32.0","0.0","11.2","13.948476619330155"
"0.0","22.0","0.0","31.0","0.0","10.6","13.290598180668919"
"0.0","16.0","0.0","34.0","0.0","10.0","13.505554412907307"
"0.0","27.0","0.0","30.0","0.0","11.4","13.994284547628721"
"0.0","28.0","0.0","33.0","0.0","12.2","15.025311976794358"
"0.0","19.0","0.0","28.0","0.0","9.4","11.859173664298876"
"0.0","24.0","0.0","31.0","0.0","11.0","13.65283853270081"
"0.0","22.0","0.0","19.0","0.0","8.2","10.087616170334794"
"0.0","29.0","0.0","36.0","0.0","13.0","16.074825037928093"
"0.0","17.0","0.0","38.0","0.0","11.0","15.019986684414869"
"0.0","27.0","0.0","30.0","0.0","11.4","13.994284547628721"
"0.0","25.0","0.0","30.0","0.0","11.0","13.564659966250536"
"0.0","32.0","0.0","29.0","0.0","12.2","14.971973817770321"
"0.0","36.0","0.0","32.0","0.0","13.6","16.704490414256878"
"0.0","25.0","0.0","31.0","0.0","11.2","13.847743498491008"
"0.0","30.0","0.0","25.0","0.0","11.0","13.564659966250536"
"0.0","22.0","0.0","37.0","0.0","11.8","15.210522673465235"
"0.0","34.0","0.0","34.0","0.0","13.6","16.65653025092561"
"0.0","34.0","0.0","36.0","0.0","14.0","17.158088471621774"
"0.0","27.0","0.0","21.0","0.0","9.6","11.909659944767524"
"0.0","24.0","0.0","35.0","0.0","11.8","14.864723340849636"
"0.0","30.0","0.0","28.0","0.0","11.6","14.22111106770494"
"0.0","19.0","0.0","30.0","0.0","9.8","12.496399481450647"
"0.0","21.0","0.0","24.0","0.0","9.0","11.063453348751466"
"0.0","26.0","0.0","28.0","0.0","10.8","13.242356285797479"
"0.0","20.0","1.0","26.0","0.0","9.4","11.271202242884298"
"0.0","32.0","0.0","22.0","0.0","10.8","13.6"
"0.0","24.0","0.0","26.0","0.0","10.0","12.263767773404714"
"0.0","29.0","1.0","28.0","0.0","11.6","13.807244475274564"
"0.0","29.0","0.0","34.0","0.0","12.6","15.512575543732254"
"0.0","29.0","0.0","28.0","0.0","11.4","13.965672200076874"
"0.0","25.0","0.0","37.0","0.0","12.4","15.653753543479596"
"0.0","37.0","0.0","34.0","0.0","14.2","17.417232845661793"
"0.0","36.0","0.0","32.0","0.0","13.6","16.704490414256878"
"0.0","22.0","0.0","20.0","0.0","8.4","10.307278981380101"
"0.0","23.0","0.0","34.0","0.0","11.4","14.38888459888396"
"0.0","33.0","0.0","25.0","0.0","11.6","14.430523206037956"
"0.0","32.0","0.0","37.0","0.0","13.8","16.975276139138355"
"0.0","28.0","0.0","36.0","0.0","12.8","15.879546593023367"
"0.0","25.0","0.0","29.0","0.0","10.8","13.287588193498472"
"0.0","29.0","0.0","32.0","0.0","12.2","14.971973817770321"
"0.0","29.0","2.0","37.0","0.0","13.6","16.05739704933524"
"0.0","22.0","1.0","39.0","0.0","12.4","15.730225681788548"
"0.0","24.0","0.0","43.0","0.0","13.4","17.476841819962782"
"0.0","30.0","1.0","36.0","0.0","13.4","16.119553343687908"
"0.0","30.0","1.0","37.0","0.0","13.6","16.402438843050138"
"0.0","23.0","0.0","29.0","0.0","10.4","12.877888025604198"
"0.0","17.0","0.0","27.0","0.0","8.8","11.232096865679177"
"0.0","27.0","0.0","32.0","0.0","11.8","14.538225476308998"
"0.0","24.0","0.0","27.0","0.0","10.2","12.528367810692659"
"0.0","34.0","1.0","35.0","0.0","14.0","16.745148551147583"
"0.0","35.0","1.0","34.0","0.0","14.0","16.745148551147583"
"0.0","29.0","1.0","30.0","0.0","12.0","14.296852800529214"
"0.0","23.0","0.0","34.0","0.0","11.4","14.38888459888396"
"0.0","20.0","0.0","34.0","0.0","10.8","13.948476619330155"
"0.0","33.0","3.0","32.0","0.0","13.6","15.473848907107758"
"0.0","21.0","0.0","32.0","0.0","10.6","13.440238093129153"
"0.0","25.0","0.0","27.0","0.0","10.4","12.753038853543888"
"0.0","20.0","3.0","35.0","0.0","11.6","13.86506400994961"
"0.0","24.0","0.0","35.0","0.0","11.8","14.864723340849636"
"0.0","17.0","2.0","30.0","0.0","9.8","11.93984924527944"
"0.0","10.0","0.0","35.0","0.0","9.0","13.564659966250536"
"0.0","24.0","2.0","35.0","0.0","12.2","14.5657131648265"
"0.0","24.0","0.0","38.0","0.0","12.4","15.818975946628152"
"0.0","25.0","1.0","31.0","0.0","11.4","13.690872872099865"
"0.0","28.0","1.0","30.0","0.0","11.8","14.062716664997556"
"0.0","32.0","1.0","40.0","0.0","14.6","17.658992043715294"
"0.0","28.0","0.0","31.0","0.0","11.8","14.48309359218534"
"0.0","19.0","1.0","40.0","0.0","12.0","15.760710643876436"
"0.0","22.0","0.0","37.0","0.0","11.8","15.210522673465235"
"0.0","26.0","0.0","31.0","0.0","11.4","14.051334456200237"
"0.0","21.0","1.0","32.0","0.0","10.8","13.287588193498472"
"0.0","32.0","0.0","36.0","0.0","13.6","16.70449041425688"
"0.0","16.0","0.0","31.0","0.0","9.4","12.451505933018705"
"0.0","25.0","1.0","30.0","0.0","11.2","13.407460609675494"
"0.0","25.0","0.0","38.0","0.0","12.6","15.969971822141703"
"0.0","24.0","2.0","39.0","0.0","13.0","15.84929020492716"
"0.0","16.0","1.0","32.0","0.0","9.8","12.6554336156451"
"0.0","33.0","1.0","38.0","0.0","14.4","17.304334717058616"
"0.0","28.0","3.0","42.0","0.0","14.6","17.269626515938324"
"0.0","27.0","0.0","39.0","0.0","13.2","16.606023003717656"
"0.0","13.0","1.0","33.0","0.0","9.4","12.784365451597509"
"0.0","19.0","0.0","30.0","0.0","9.8","12.496399481450647"
"0.0","25.0","0.0","33.0","0.0","11.6","14.430523206037956"
"0.0","27.0","0.0","38.0","0.0","13.0","16.29723902997069"
"0.0","21.0","0.0","42.0","0.0","12.6","16.799999999999997"
"0.0","23.0","0.0","32.0","0.0","11.0","13.769531582446804"
"0.0","15.0","0.0","31.0","0.0","9.2","12.351518125315609"
"0.0","26.0","0.0","30.0","0.0","11.2","13.775340286178052"
"0.0","27.0","1.0","33.0","0.0","12.2","14.661514246489002"
"0.0","23.0","0.0","39.0","0.0","12.4","16.007498243010993"
"0.0","9.0","0.0","36.0","0.0","9.0","13.942740046346701"
"0.0","15.0","1.0","38.0","0.0","10.8","14.74313399518569"
"0.0","21.0","1.0","40.0","0.0","12.4","15.957443404254956"
"0.0","32.0","2.0","31.0","0.0","13.0","15.12613632095123"
"0.0","19.0","0.0","36.0","0.0","11.0","14.505171491574997"
"0.0","31.0","1.0","36.0","0.0","13.6","16.329115101560156"
"0.0","27.0","0.0","28.0","0.0","11.0","13.475904422338413"
"0.0","31.0","0.0","34.0","0.0","13.0","15.949921629901509"
"0.0","18.0","3.0","39.0","0.0","12.0","15.05988047761336"
"0.0","26.0","0.0","27.0","1.0","10.8","12.82809416865966"
"0.0","25.0","0.0","34.0","0.0","11.8","14.729562111617575"
"0.0","24.0","2.0","36.0","0.0","12.4","14.880860190190619"
"0.0","15.0","0.0","34.0","0.0","9.8","13.422369388450013"
"0.0","26.0","0.0","31.0","0.0","11.4","14.051334456200237"
"0.0","17.0","1.0","31.0","0.0","9.8","12.416118556135006"
"0.0","33.0","2.0","37.0","0.0","14.4","16.88312767232423"
"0.0","23.0","1.0","30.0","0.0","10.8","13.013838787997953"
"0.0","25.0","0.0","36.0","0.0","12.2","15.341447128612085"
"0.0","19.0","1.0","43.0","0.0","12.6","16.835676404587968"
"0.0","15.0","0.0","33.0","0.0","9.6","13.062924634246345"
"0.0","28.0","1.0","36.0","0.0","13.0","15.722595205626837"
"0.0","30.0","1.0","28.0","0.0","11.8","14.062716664997556"
"0.0","19.0","1.0","27.0","0.0","9.4","11.394735626595292"
"0.0","25.0","0.0","30.0","0.0","11.0","13.564659966250536"
"0.0","23.0","0.0","32.0","0.0","11.0","13.769531582446804"
"0.0","34.0","1.0","36.0","1.0","14.4","16.835676404587968"
"0.0","15.0","0.0","32.0","0.0","9.4","12.705904139414875"
"0.0","24.0","0.0","28.0","0.0","10.4","12.8"
"0.0","32.0","1.0","21.0","0.0","10.8","13.287588193498472"
"0.0","22.0","1.0","32.0","1.0","11.2","13.287588193498472"
"0.0","22.0","0.0","33.0","5.0","12.0","13.251415018781957"
"0.0","22.0","1.0","36.0","0.0","11.8","14.729562111617575"
"0.0","30.0","0.0","30.0","1.0","12.2","14.538225476308998"
"0.0","25.0","1.0","35.0","0.0","12.2","14.878171930717832"
"0.0","18.0","0.0","38.0","3.0","11.8","14.702380759591284"
"0.0","21.0","0.0","38.0","0.0","11.8","15.419468213917106"
"0.0","26.0","0.0","32.0","0.0","11.6","14.333178293735134"
"0.0","25.0","0.0","31.0","1.0","11.4","13.690872872099865"
"0.0","35.0","1.0","45.0","0.0","16.2","19.69162258423617"
"0.0","17.0","1.0","31.0","1.0","10.0","12.263767773404714"
"0.0","26.0","1.0","40.0","1.0","13.6","16.451139778143034"
"0.0","27.0","0.0","44.0","0.0","14.2","18.203296404772406"
"0.0","24.0","0.0","43.0","2.0","13.8","17.186040847152668"
"0.0","16.0","1.0","38.0","0.0","11.0","14.805404418657398"
"0.0","27.0","0.0","36.0","0.0","12.6","15.692036196746425"
"0.0","19.0","0.0","33.0","3.0","11.0","13.069047402163633"
"0.0","21.0","1.0","35.0","0.0","11.4","14.263239463740346"
"0.0","25.0","0.0","38.0","1.0","12.8","15.816447135814036"
"0.0","27.0","0.0","35.0","0.0","12.4","15.396103403134184"
"0.0","15.0","0.0","33.0","0.0","9.6","13.062924634246345"
"0.0","34.0","0.0","40.0","0.0","14.8","18.225257199831226"
"0.0","27.0","0.0","42.0","0.0","13.8","17.554486605993354"
"0.0","25.0","0.0","43.0","0.0","13.6","17.6022725805505"
"0.0","26.0","0.0","41.0","0.0","13.4","17.083325203250098"
"0.0","25.0","0.0","33.0","0.0","11.6","14.430523206037956"
"0.0","28.0","0.0","41.0","0.0","13.8","17.394251924127122"
"0.0","25.0","0.0","42.0","0.0","13.4","17.269626515938324"
"0.0","26.0","0.0","41.0","0.0","13.4","17.083325203250098"
"1.0","26.0","0.0","33.0","0.0","12.0","14.463747785411636"
"1.0","26.0","0.0","41.0","0.0","13.6","16.930445948054647"
"1.0","30.0","1.0","38.0","0.0","14.0","16.52876280911551"
"0.0","31.0","0.0","40.0","0.0","14.2","17.62271261752855"
"0.0","25.0","0.0","39.0","0.0","12.8","16.28987415543779"
"0.0","26.0","2.0","24.0","0.0","10.4","11.959933110180842"
"2.0","26.0","0.0","39.0","0.0","13.4","16.144348856488453"
"0.0","29.0","2.0","31.0","0.0","12.4","14.402777509911065"
"0.0","26.0","1.0","30.0","0.0","11.4","13.61763562443936"
"0.0","33.0","1.0","35.0","0.0","13.8","16.509391266791155"
"0.0","29.0","1.0","23.0","0.0","10.6","12.7216351150314"
"0.0","28.0","0.0","29.0","0.0","11.4","13.965672200076874"
"2.0","23.0","1.0","35.0","2.0","12.6","13.92264342716569"
"0.0","26.0","0.0","33.0","0.0","11.8","14.620533505997653"
"0.0","30.0","0.0","43.0","0.0","14.6","18.347751905887545"
"0.0","27.0","0.0","35.0","0.0","12.4","15.396103403134184"
"1.0","29.0","0.0","36.0","0.0","13.2","15.91728620085723"
"1.0","24.0","0.0","33.0","0.0","11.6","14.093970341958293"
"1.0","29.0","0.0","40.0","0.0","14.0","17.099707599839242"
"1.0","37.0","0.0","39.0","0.0","15.4","18.467268341582088"
"1.0","33.0","0.0","35.0","1.0","14.0","16.34625339336204"
"1.0","26.0","2.0","28.0","0.0","11.4","12.768711759609895"
"1.0","31.0","1.0","38.0","0.0","14.2","16.72602762164406"
"1.0","28.0","1.0","40.0","0.0","14.0","16.769019053003667"
"0.0","33.0","0.0","37.0","1.0","14.2","17.03408347989407"
"1.0","35.0","0.0","41.0","0.0","15.4","18.55370582929459"
"1.0","27.0","0.0","44.0","0.0","14.4","18.051038751274124"
"1.0","36.0","1.0","35.0","0.0","14.6","17.07161386629864"
"0.0","37.0","1.0","41.0","0.0","15.8","18.988417522268676"
"0.0","38.0","0.0","42.0","0.0","16.0","19.636700333813724"
"0.0","22.0","0.0","39.0","1.0","12.4","15.73022568178855"
"1.0","38.0","0.0","27.0","0.0","13.2","16.14187101918486"
